createTime|dependencyTime|investorId|companyId|ratio
1671007723595|1604734472854|8796093022714|3298534883393|0.14140851899874632
1671014617633|1629604883721|15393162789157|1099511627838|0.18743215216160336
1671022720985|1667835589561|28587302322854|4398046511194|0.16836022793908262
1671025601600|1665645482046|17592186044853|14293651161421|0.03232863116261391
1671029752880|1658273439685|24189255811621|13194139533430|0.07615504374935704
1671034186323|1658178889575|26388279067009|6597069766947|0.028616849009939417
1671037731605|1634000443670|4398046511240|8796093022577|0.3458905605157109
1671037771359|1642572863818|19791209300091|9895604650315|0.025330249436510542
1671038884323|1667501755025|6597069766721|14293651161154|0.10383444743694975
1671047435471|1668172699694|28587302322411|8796093022339|0.06366350050809988
1671059958818|1664855944340|28587302322505|6597069766919|0.026763869971500466
1671064030434|1670433237170|250|15393162789205|0.28756969773377483
1671069449459|1653010357855|630|12094627905538|0.32732202101132757
1671070887817|1665645482046|10995116277827|14293651161421|0.18718559594748038
1671099518340|1660571753485|13194139533750|13194139533588|0.07481974421580848
1671101909960|1638425318684|8796093023003|9895604650238|0.07756011076764135
1671106023592|1600127798598|6597069766923|1099511627838|0.1347369443480821
1671107364461|1664577075769|28587302322722|4398046511142|0.36218105297590214
1671113782741|1658429191033|26388279067144|1099511627905|0.0074023980669334
1671115042467|1668660810757|13194139533432|14293651161356|0.06606075906996939
1671126886680|1671036023865|6597069767300|15393162789082|0.07125912850013345
1671130641758|1659613803463|19791209300651|13194139533646|0.19728701484323266
1671131939814|1668930308669|24189255811466|14293651161323|0.012156047591038626
1671134679633|1665934974377|28587302322571|10995116277960|0.48548767967661866
1671139835432|1659375346327|8796093022813|13194139533384|0.16251220535948557
1671141061853|1653400601992|24189255811414|12094627905848|0.28132723976323915
1671142588000|1649908331644|10995116278072|12094627905597|0.00914175868015438
1671150638664|1665678155935|28587302322416|1099511628050|0.02804433190891431
1671162425972|1637585871947|2199023255812|9895604650272|0.14376125503100398
1671171311644|1667911767495|6597069766820|14293651161294|0.03293494019835683
1671176574201|1668980252514|10995116278101|14293651161204|0.19221134107937862
1671192749480|1657019297940|8796093022409|13194139533631|0.06457148796737626
1671197892444|1665183594156|21990232555635|14293651161116|0.050822619795944345
1671198177456|1667141639741|28587302322898|12094627905679|0.0974391357486593
1671202510295|1668570275599|28587302322245|3298534883393|0.18038532057119408
1671202598065|1661484093806|17592186045044|13194139533495|0.04073702000518053
1671210306731|1658273439685|10995116277833|13194139533430|0.14330081178536336
1671212435315|1669020072965|236|14293651161232|0.7331559070882825
1671217441085|1656019927497|8796093022566|12094627905784|0.0294101061640927
1671239007243|1671036023865|8796093022700|15393162789082|0.096390948965933
1671240481709|1652374838905|24189255811305|1099511627889|0.1328576660228105
1671261773515|1657048972422|26388279066709|12094627905864|0.5105997343260081
1671263902221|1624334850978|15393162789550|6597069766929|0.23595203263877362
1671267647002|1671200620394|13194139533489|15393162789019|0.2303853127647865
1671268551394|1669243138426|28587302322710|10995116277885|0.15996510306568193
1671275736358|1668660810757|2199023255805|14293651161356|0.15489766470209604
1671290153841|1646012328180|15393162789544|10995116278069|0.19509338480858956
1671298768917|1665181501889|21990232555659|14293651161423|0.1523870893141584
1671312785728|1646728203577|2199023255560|10995116278026|0.1158380085107116
1671333133578|1665737338190|28587302322536|5497558139129|0.24555411389366794
1671334742912|1613384949359|2199023255808|5497558139219|0.32969115442968927
1671345927494|1667141639741|28587302322898|5497558139186|0.1286180272786843
1671354659623|1613225172518|8796093022729|5497558139136|0.17433953742782932
1671357946345|1647498496231|4398046511407|10995116277886|0.233880139508598
1671360829214|1667369274742|28587302322819|6597069766755|0.13751788132894302
1671364693019|1640755050855|4398046511878|9895604650271|0.0620769331347785
1671365948474|1669735290506|17592186045187|15393162788918|0.20747359717360125
1671366626340|1670098751957|15393162789629|15393162789108|0.3408832157340962
1671411148299|1658038047825|6597069766903|13194139533678|0.3868842167809618
1671441785308|1658080016908|26388279067181|5497558139002|0.2110497852610853
1671442610786|1658556280189|26388279066810|7696581394539|0.08429714579785308
1671445460669|1671039330654|30786325578328|8796093022480|0.10312801057823433
1671446311478|1663249358558|4398046511731|14293651161191|0.15350994051628114
1671465758123|1663907223078|28587302322297|12094627905784|0.2480683609787085
1671473084663|1671036023865|19791209300428|15393162789082|0.053467841282759526
1671488939461|1641098554298|15393162789283|9895604650105|0.22358016687789015
1671501567661|1658273439685|2199023255599|13194139533430|0.07326993967616605
1671505131468|1644729521016|21990232555623|6597069766819|0.020286169758539037
1671505258103|1667071881193|28587302322878|12094627905646|0.06976210799080151
1671505708321|1644645117669|32|10995116278053|0.6426158027561629
1671512426156|1605831599935|8796093022737|2199023255566|0.1579109246551564
1671521632148|1667369274742|28587302322819|9895604650238|0.11479610613341176
1671524024316|1667439310160|28587302322566|7696581394534|0.010410870918388208
1671533210032|1665043171872|24189255811565|14293651161377|0.48384804348433585
1671539088827|1625053045896|2199023256301|7696581394479|0.1109693536271254
1671539323137|1668182603629|4398046511457|14293651161171|0.13712261933447079
1671545869471|1637560880527|19791209300691|4398046511433|0.12837602460809056
1671556298860|1660454646973|19791209300080|13194139533602|0.18762348254820294
1671557577686|1644709521716|21990232556250|8796093022588|0.11761828633733093
1671562580867|1668995288951|28587302322489|10995116277885|0.22735346324697087
1671569179517|1671511249815|30786325578380|6597069766864|0.05051755883016235
1671574343417|1670098751957|4398046511553|15393162789108|0.1019048949812742
1671575817499|1670098751957|8796093022629|15393162789108|0.08889313330375907
1671583113735|1644959620217|21990232555725|5497558139219|0.18838400135634026
1671590724106|1670509475935|30786325578303|6597069766723|0.008644486893683835
1671595284561|1665772887723|28587302322451|3298534883436|0.06996883727942584
1671596144858|1668728884527|28587302322521|2199023255862|0.06040174277837681
1671598120239|1668660810757|2199023255844|14293651161356|0.20534380823038026
1671602934416|1630213535999|10995116277834|8796093022313|0.39915411507736775
1671614531332|1671511249815|30786325578380|8796093022320|0.0968247663179297
1671631708127|1628988821779|15393162789311|6597069766983|0.1496245478186827
1671636498612|1654733499909|6597069767393|12094627905553|0.14472869506522124
1671637527498|1670309119917|30786325578005|9895604650315|0.17244930566351022
1671652934232|1658215572190|785|13194139533597|0.0458376853598254
1671663179529|1671500834693|30786325578305|3298534883512|0.1465665248982406
1671691838832|1657636623900|4398046511741|13194139533446|0.22629820224970612
1671693285952|1667498755565|13194139533817|14293651161467|0.17598680133973632
1671700503802|1671039330654|30786325578328|2199023255777|0.0963725490420777
1671712682132|1663249358558|19791209300413|14293651161191|0.12500593606471708
1671731340865|1666700378102|28587302322936|6597069766871|0.03105334348842697
1671731997041|1667835589561|28587302322854|8796093022235|0.24977963669176273
1671737647916|1641559337437|19791209300063|6597069766723|0.1289980419560075
1671747765862|1667219597828|15393162789392|14293651161276|0.28925171956746576
1671772744810|1652226499167|24189255811609|1099511627828|0.1770996871935428
1671781061643|1669531079036|30786325578421|8796093022572|0.27065378586356
1671786208980|1669243138426|28587302322710|7696581394631|0.18456240185834263
1671792510818|1667685764163|28587302322445|2199023255944|0.0017446996705432758
1671817577355|1671804229219|13194139533470|15393162789103|0.40104180550057894
1671825135572|1671036023865|19791209300726|15393162789082|0.10281535933232364
1671835595063|1667835589561|28587302322854|13194139533384|0.021662720286311655
1671838591533|1671036023865|10995116277985|15393162789082|0.015568738824761803
1671846875814|1652911513558|24189255811106|9895604650341|0.18193564144721616
1671851247625|1670433237170|775|15393162789205|0.3169069939283915
1671852586354|1651242161722|24189255811501|4398046511482|0.2566619607018
1671867262797|1651928996313|21990232555848|12094627905864|0.13873014419450239
1671871138348|1667447129959|28587302322663|8796093022546|0.15425129745733662
1671871408745|1671400023072|30786325578007|3298534883649|0.13687628573127017
1671877229163|1632758632544|17592186044959|7696581394819|0.07529343214383398
1671878333994|1667911767495|19791209300506|14293651161294|0.13100401395532768
1671883710210|1651242161722|24189255811501|9895604650159|0.44016973167454726
1671889629262|1655331370908|2199023255879|12094627905713|0.0986709763280151
1671907580352|1670425832410|13194139534080|15393162789077|0.36559791923665724
1671911279873|1669778874263|30786325578345|8796093022381|0.15604335529192773
1671916849956|1646538471720|21990232555555|9895604650159|0.2693507196226381
1671921106658|1670995439229|17592186044664|15393162789171|0.6169079997566369
1671924463130|1668964402722|28587302322648|10995116277768|0.291287997891775
1671937277773|1667439310160|28587302322566|7696581394541|0.2695494501558336
1671943232017|1668182603629|28587302322737|14293651161171|0.18651575869797507
1671961235112|1667501755025|13194139534056|14293651161154|0.08028903638658051
1671966071952|1666224174711|2199023256322|14293651161249|0.2100380223243403
1671973785823|1649820999388|24189255811770|2199023255862|0.18957490551821976
1671978047149|1671200620394|24189255811368|15393162789019|0.21815490976474017
1671989283294|1671876227444|15393162789183|15393162789225|0.056751341386608485
1672001233904|1670433237170|19791209300659|15393162789205|0.2429322823287526
1672003993593|1663055608861|28587302322302|6597069767004|0.161398460058089
1672005505807|1613112877024|263|5497558139028|0.17509535961990416
1672021862626|1667369274742|28587302322819|354|0.052748757552669064
1672032730911|1633310113600|17592186044418|7696581394664|0.14677722582637287
1672054970890|1671876227444|6597069766847|15393162789225|0.08341337415386643
1672055094811|1634585202184|8796093022940|8796093022534|0.019011091396805156
1672063215408|1671876227444|26388279066627|15393162789225|0.13227063808131304
1672076714670|1643539328230|13194139533947|10995116277939|0.07410035352291154
1672081656812|1671036023865|21990232555660|15393162789082|0.16099482941923865
1672086394282|1670995439229|17592186045024|15393162789171|0.1807289830344685
1672086806458|1665757988496|10995116278362|14293651161329|0.1956736318135811
1672094626358|1632206235657|2199023255846|8796093022381|0.19073973890751766
1672104741849|1623875796698|6597069766847|7696581394819|0.13102015991959692
1672105005253|1664855944340|28587302322505|9895604650059|0.2598860446010033
1672105182143|1665592555428|28587302322700|7696581394552|0.081344369154074
1672118207382|1615604257124|433|5497558139243|0.1957090019067569
1672123006694|1667911767495|21990232555647|14293651161294|0.04993815271505011
1672123780689|1665890706242|21990232556261|14293651161358|0.29560260340860156
1672123868521|1665252687368|28587302322496|10995116278137|0.4212338101389709
1672124502011|1616882803186|10995116278168|2199023255912|0.267201358124564
1672136303111|1670106959064|8796093022482|15393162789068|0.3701892895623367
1672139432784|1662974828381|28587302322219|5497558138929|0.06714012545795874
1672142284353|1671974703093|26388279066810|15393162789167|0.1696413062124395
1672143419760|1668878351608|13194139533489|14293651161291|0.04257425450658792
1672150150001|1669856306174|30786325578501|12094627905597|0.23409812662106785
1672171791681|1617585552692|6597069767055|6597069766898|0.22864694608995112
1672172813589|1671804229219|13194139533350|15393162789103|0.008783423332195513
1672173965812|1625347406248|6597069767000|7696581394572|0.11935268080909522
1672175825350|1649999044702|24189255811723|8796093022528|0.17192874767568952
1672176605412|1670098751957|2199023256262|15393162789108|0.13267114036025376
1672179970233|1646369023048|21990232555848|6597069766916|0.11717687861781423
1672181087743|1665645482046|21990232555566|14293651161421|0.013374664448639393
1672181672553|1671974703093|785|15393162789167|0.012692308751753256
1672199143252|1671974703093|4398046511316|15393162789167|0.1031761149492363
1672202826905|1671500834693|30786325578305|5497558139102|0.24709861916993212
1672216427440|1671974703093|15393162789261|15393162789167|0.19699961134628824
1672237159500|1656060893762|24189255811232|3298534883649|0.1395876347183637
1672244588732|1654072511945|24189255811183|9895604650066|0.12704249482319205
1672258011463|1671876227444|19791209300374|15393162789225|0.1589120584548849
1672260190196|1671876227444|6597069767391|15393162789225|0.1681776253435127
1672260742658|1640364567614|19791209300374|8796093022532|0.32654801665452216
1672274446919|1645863408103|21990232556190|9895604650324|0.2083555628945292
1672285547679|1667501755025|17592186044959|14293651161154|0.19535147767459363
1672287627192|1667498755565|4398046511240|14293651161467|0.03166862744993598
1672291240129|1671400023072|30786325578007|365|0.0853609309080913
1672293212140|1670481981883|675|15393162788912|0.30416780150896855
1672304111205|1671974703093|28587302322889|15393162789167|0.11479280181117192
1672322041447|1671876227444|6597069767131|15393162789225|0.0403046469073502
1672323097107|1652880021455|21990232555887|12094627905655|0.4029494762053955
1672325970864|1637730597132|19791209300727|2199023255950|0.48284615034032025
1672326352311|1672289581845|26388279066681|15393162788937|0.07142192419020604
1672329821857|1671974703093|17592186044882|15393162789167|0.22136134317031947
1672343861445|1672289581845|8796093022417|15393162788937|0.24206529936403107
1672353865051|1668690050122|28587302322731|2199023255777|0.07713458627311
1672354215202|1672295188888|30786325578185|5497558139179|0.0020558723110861783
1672356112164|1665934048764|24189255811204|14293651161450|0.2601751638853589
1672358759635|1633583818607|17592186044817|8796093022564|0.34100534183399195
1672363131930|1670425832410|2199023255803|15393162789077|0.11359552417188885
1672364960593|1643244286876|21990232555887|3298534883391|0.10120244286104443
1672372955757|1671804229219|24189255811388|15393162789103|0.1255986310477596
1672374848507|1651385441339|24189255811683|393|0.13321676295424564
1672375079555|1668961950682|28587302322408|12094627905834|0.11859245975763978
1672375916072|1665471809746|32|14293651161289|0.06292803230807277
1672380901423|1672289581845|19791209300528|15393162788937|0.08004447977471846
1672391456022|1645863408103|21990232556190|9895604650008|0.28189848088320274
1672392204807|1672289581845|4398046511829|15393162788937|0.027911777609063465
1672399018673|1655395784231|15393162789144|12094627905722|0.21194113580982255
1672400045413|1650478739482|10995116278168|12094627905705|0.06727404080071415
1672400845298|1666198469934|28587302322337|8796093022339|0.16924352712250812
1672401436018|1661145390876|24189255811482|13194139533448|0.32892430242812065
1672410339935|1671876227444|26388279066773|15393162789225|0.011782844649233206
1672413239983|1670425832410|15393162789164|15393162789077|0.2312488759681584
1672418951830|1669778874263|30786325578345|9895604650141|0.08724993152354327
1672427150125|1657391727828|26388279066799|7696581394454|0.11170605030413322
1672432001216|1672289581845|17592186045204|15393162788937|0.15289626414148827
1672433882337|1671876227444|21990232555896|15393162789225|0.11474977692757608
1672451229734|1671876227444|26388279067181|15393162789225|0.0730609633501457
1672454720260|1669778874263|30786325578345|6597069766871|0.1926107084223227
1672464600029|1668647754105|19791209300330|14293651161172|0.2581968206488044
1672470610310|1668660810757|13194139533676|14293651161356|0.24204646193613008
1672477847905|1672344757831|642|15393162789100|0.2704945057088683
1672481334690|1604967546061|8796093022482|1099511627996|0.20079129499418746
1672482439368|1672344757831|21990232555607|15393162789100|0.09080818370717894
1672488233438|1668961950682|28587302322408|10995116277874|0.16056054202131084
1672503023148|1655151348194|6597069767069|12094627905606|0.3636984140404842
1672508797474|1672344757831|26388279067160|15393162789100|0.2711075903334776
1672509768654|1671876227444|30786325578005|15393162789225|0.1605767307455091
1672515006537|1671400023072|30786325578007|3298534883592|0.36795631004703167
1672516144579|1672289581845|8796093022479|15393162788937|0.2146707003809008
1672516682252|1672289581845|6597069767391|15393162788937|0.15307361918211151
