investorId|companyId|ratio|createTime
2199023260751|787|0.005539635854442858|2020-09-20 07:01:33.13
2199023259572|3525|0.23387682625799014|2020-09-22 07:20:55.7
4398046513906|2199023258799|0.3339961711803949|2020-09-23 12:43:52.611
2199023263211|3470|0.20739651096884673|2020-09-23 16:51:07.801
4398046516916|1099511631645|0.029182078678639208|2020-09-24 04:46:49.34
6597069769198|2841|0.22442699676336328|2020-09-26 14:27:50.127
4398046513331|2199023255979|0.20676253544767428|2020-09-26 18:10:01.376
4398046514892|2193|0.2563486664240779|2020-09-29 17:31:17.946
6597069773498|700|0.2112391982054329|2020-09-30 06:04:39.507
6528|3298534886020|0.0716803975363693|2020-09-30 16:57:57.058
2199023262954|3298534883628|0.07643911485413118|2020-09-30 23:00:07.934
5016|2199023256446|0.22676073922599524|2020-10-01 04:16:47.004
4398046519090|344|0.018109025130395293|2020-10-01 17:29:00.608
4398046519051|2199023256967|0.26671562562088463|2020-10-01 20:51:27.361
7490|1099511629876|0.2721894322669794|2020-10-02 01:49:31.227
4398046515367|3298534886930|0.13689052542893598|2020-10-02 07:54:16.881
2199023262620|1099511628050|0.3106793241787106|2020-10-02 13:01:31.114
6597069771115|2199023258023|0.12135588272560675|2020-10-04 07:05:00.62
2199023260715|1099511629851|0.09265273238154123|2020-10-04 10:54:58.409
6597069773518|2199023257015|0.10038542426180028|2020-10-05 06:54:03.169
6597069769989|1099511631351|0.22029632199818497|2020-10-05 11:20:34.301
2199023258868|1099511629146|0.12601674546159225|2020-10-05 19:05:39.133
4398046515271|1099511629619|0.09257282476245035|2020-10-06 05:42:18.7
2199023256228|3298534886542|0.08888909419337027|2020-10-06 18:54:19.037
4398046515287|3298534884522|0.10165681325799715|2020-10-07 20:18:00.2
4398046511439|2199023255578|0.12023908524187679|2020-10-08 01:40:25.22
2199023261477|3298534887189|0.5782803546053694|2020-10-08 08:17:09.039
636|991|0.24400231313711754|2020-10-09 05:32:13.262
1026|2199023259409|0.37893730631021405|2020-10-10 13:54:43.979
2740|365|0.1356254991497904|2020-10-12 22:48:39.603
2199023259507|1099511630218|0.0462974287167764|2020-10-13 00:12:49.497
6597069772676|1099511627889|0.0525016360573724|2020-10-14 21:29:28.29
6597069767360|3298534885487|0.056016917072694156|2020-10-15 17:43:29.989
2709|2354|0.306795709772499|2020-10-15 19:00:16.176
4398046511950|3298534886542|0.09689891475587031|2020-10-18 09:19:33.878
675|3298534886953|0.14268312445046477|2020-10-18 14:34:05.654
3261|3298534883429|0.10847625095652329|2020-10-19 18:13:27.741
2199023261902|3714|0.22713360738221378|2020-10-20 01:35:42.538
4398046512863|1949|0.037697808137993664|2020-10-20 20:41:56.297
6597069774302|3016|0.7744485951127604|2020-10-21 06:05:37.899
6362|3298534884170|0.4045205100195809|2020-10-21 13:51:05.983
497|3036|0.058807023490181125|2020-10-22 17:06:41.895
4398046512777|2199023258508|0.47236663530838024|2020-10-23 05:22:04.818
1132|3298534886954|0.02436112215178381|2020-10-23 09:06:03.937
6597069768548|1099511631266|0.11829217364186462|2020-10-25 18:29:55.567
6597069766852|2140|0.03380281632385287|2020-10-26 00:14:54.397
1662|1099511630768|0.07676990543285964|2020-10-26 06:33:58.678
2199023261170|3298534884449|0.11992590820306162|2020-10-27 14:16:19.606
6597069768792|2199023258104|0.0895583900744146|2020-10-28 21:33:26.29
6156|2199023256267|0.2343525615182666|2020-10-29 00:55:40.848
6597069772312|934|0.08408590497851233|2020-10-29 11:22:22.824
6597069770579|3298534885445|0.26358610033197755|2020-10-31 03:02:04.429
6597069774428|3847|0.11277517228928892|2020-11-01 02:16:53.038
4398046513738|3298534885628|0.0001775584142200702|2020-11-01 04:45:20.556
4851|3298534887220|0.15789656925682094|2020-11-01 11:19:27.351
4398046517733|1099511628749|0.13897596977049512|2020-11-01 12:11:46.621
4116|2199023259333|0.07602461757489935|2020-11-02 06:07:11.449
5272|3298534884707|0.06418621773123642|2020-11-04 18:15:24.388
2199023260479|3298534884536|0.12946951370291615|2020-11-05 05:46:08.661
4398046517100|870|0.3219668383069087|2020-11-06 06:30:59.65
6597069767674|2715|0.02385441475324698|2020-11-07 11:36:05.512
5711|4398046512496|0.02819072829388426|2020-11-10 05:42:35.452
4398046513086|2199023258017|0.03216333103892535|2020-11-10 07:50:18.572
6597069771389|2199023256654|0.1204122755583555|2020-11-12 01:28:18.229
6597069773893|3298534886458|0.2804489634170145|2020-11-12 07:38:04.279
5733|2199023257457|0.2846771167397356|2020-11-12 16:12:13.538
4398046516845|3298534886621|0.13034885274862304|2020-11-13 07:57:48.047
2199023262847|1099511627905|0.14638990982215494|2020-11-13 10:02:22.897
2199023261824|2199023259408|0.23739597927377937|2020-11-13 10:28:44.097
4398046518296|1099511628219|0.14249263242301544|2020-11-14 15:05:30.294
4398046517754|2796|0.24572046884223067|2020-11-14 18:28:54
4398046519069|3298534886156|0.021681796381794783|2020-11-15 00:07:07.161
2199023256210|3298534884584|0.11986381255723169|2020-11-15 02:15:43.196
2199023263172|2199023257457|0.18369115815321677|2020-11-15 09:50:28.23
5375|2199023256446|0.051927111893175254|2020-11-15 21:05:14.191
2199023258713|4398046511208|0.06129056228024141|2020-11-17 21:20:04.685
4398046518077|1099511628292|0.051756267045307024|2020-11-19 02:06:16.852
8796093027861|3298534885746|0.2406395874036362|2020-11-19 14:41:37.295
7063|3298534886072|0.05694494648582654|2020-11-20 06:35:00.289
8796093025806|3548|0.12326144988754055|2020-11-20 06:53:21.162
4398046514105|1099511631265|0.15179647165926985|2020-11-20 06:56:54.664
2199023255808|2199023256175|0.6287578676523727|2020-11-20 17:06:40.592
4398046514030|2199023258023|0.035844845600335754|2020-11-21 00:17:17.599
2199023259823|1099511630985|0.10765211177479106|2020-11-22 08:41:23.103
8796093023460|4398046512242|0.07941088521092464|2020-11-23 16:04:03.152
6597069767000|2415|0.13271590291239663|2020-11-26 06:49:43.29
2199023256262|739|0.2803206291945106|2020-11-26 10:16:27.265
8796093028839|3298534885046|0.2245373369911965|2020-11-28 11:33:03.285
1733|2199023255968|0.1588646198331481|2020-11-29 02:14:00.505
4398046511749|3298534884685|0.011083394269968388|2020-11-29 04:55:01.207
4326|4398046511723|0.09941565183260809|2020-12-02 11:37:30.393
4398046512985|1099511629419|0.08900691107406945|2020-12-03 20:36:31.85
4398046518430|2199023258985|0.053959565848487705|2020-12-05 14:17:21.68
4398046516940|393|0.09785870041594324|2020-12-06 04:48:18.967
4398046511407|2199023256400|0.21114102605507704|2020-12-07 10:07:39.653
2203|3298534884120|0.12867827559178066|2020-12-08 04:44:27.454
8796093027502|1099511628000|0.29119775276394716|2020-12-08 05:47:54.611
8796093029919|3298534887160|0.11021621478326638|2020-12-08 12:18:30.617
4398046512838|4398046512096|0.009767928318920217|2020-12-08 12:27:02.672
3836|1099511630718|0.23294554430878744|2020-12-08 15:34:13.011
4398046511296|2199023259046|0.08484730209635352|2020-12-08 22:46:34.897
2199023261833|4398046514542|0.05467681886110915|2020-12-09 01:46:16.642
4398046511409|2070|0.03948994277344373|2020-12-09 08:07:08.545
4398046515791|3298534885646|0.13890402009999728|2020-12-09 16:28:03.829
642|3466|0.43131747416972416|2020-12-11 09:46:26.823
4320|3298534885186|0.1870342997294082|2020-12-11 14:40:28.872
8796093025510|2199023255597|0.2007412078842286|2020-12-12 06:02:15.159
4398046518517|4398046514753|0.0715608471478571|2020-12-12 06:27:21.746
6597069772727|2199023256132|0.23138967004283173|2020-12-12 18:28:39.894
4398046511518|1099511630779|0.1260127322224008|2020-12-14 06:43:37.243
8796093027676|584|0.08012268699150747|2020-12-14 23:24:17.105
4398046514605|314|0.12865012139348592|2020-12-15 07:12:35.035
2199023258341|2199023256967|0.05012042980235189|2020-12-16 02:47:45.039
6053|2199023256817|0.17116249701043185|2020-12-16 11:59:41.438
1463|3298534886211|0.2056871952087433|2020-12-16 13:37:03.136
2199023263352|4398046511337|0.1546508778687135|2020-12-17 10:08:56.508
4398046514835|3068|0.4131562314414719|2020-12-18 02:58:34.89
6597069769449|1099511631482|0.053683754648595414|2020-12-18 17:37:25.351
6597069766839|3298534884142|0.12861384536246878|2020-12-19 07:56:39.283
6597069769321|4398046513641|0.17278695628726343|2020-12-20 07:40:33.402
4398046518297|1099511630826|0.16231231848683852|2020-12-20 14:42:24.115
5702|2199023256163|0.09477535759651576|2020-12-21 13:18:00.66
1675|3298534884097|0.16977059952614032|2020-12-22 18:22:39.682
4398046515429|1107|0.21976717646800822|2020-12-24 03:30:04.412
4398046511722|2199023257538|0.010440529166757898|2020-12-24 05:37:03.949
2199023258757|3298534885411|0.2905623294139652|2020-12-25 02:28:24.866
6597069770876|599|0.03631260657195387|2020-12-26 14:47:49.512
2199023256894|3298534886333|0.14430762867654273|2020-12-26 16:45:37.659
420|2199023256243|0.1372698524658368|2020-12-26 17:00:41.346
2199023256357|4398046513998|0.2512806556749717|2020-12-27 08:53:34.689
4398046518882|3298534883932|0.14497679024006263|2020-12-28 09:15:07.322
8796093026257|1349|0.14178150688445162|2020-12-28 16:11:38.98
6597069772512|3298534885717|0.07605770487688442|2020-12-28 20:41:20.809
4398046514452|1099511629700|0.19179504233800063|2020-12-30 21:02:56.255
2199023259046|4398046514183|0.23236280463933415|2020-12-30 21:40:39.078
8796093025336|2199023257763|0.15600035881066338|2020-12-31 10:18:14.945
1666|2199023256326|0.11468507055828321|2020-12-31 11:45:53.942
8796093023515|2199023258301|0.1869360594361181|2021-01-02 05:50:36.824
8796093028027|2199023257956|0.09892151298722922|2021-01-02 19:08:30.738
8796093028806|3298534883458|0.1640150708372846|2021-01-03 06:16:49.264
4398046517669|3298534884522|0.04929120009750036|2021-01-04 06:16:51.966
6597069772111|2051|0.12759241124711543|2021-01-04 10:26:38.663
2199023262786|1801|0.2158368632428557|2021-01-05 09:46:31.002
8796093025123|2199023256915|0.18139985357115826|2021-01-05 15:54:18.937
8796093023250|4398046514548|0.10177439305918984|2021-01-06 05:06:57.989
6597069770330|2199023258052|0.4752726865415648|2021-01-06 11:27:03.625
6594|3298534883629|0.5446726528589302|2021-01-06 20:32:06.87
8796093024151|2199023259292|0.013839149996181684|2021-01-07 00:47:24.21
2199023260129|2126|0.053015820841572955|2021-01-07 08:15:10.969
6597069768937|4398046512688|0.030036982903723447|2021-01-08 17:19:20.252
2199023262883|3298534886071|0.013341421124507044|2021-01-09 10:55:12.397
8796093023018|3422|0.3673151129284734|2021-01-09 21:17:30.646
8796093029839|3298534884206|0.07802390054555967|2021-01-10 08:32:39.075
4398046515950|3298534886318|0.20515536445384175|2021-01-11 05:01:43.028
4398046514887|1099511630937|0.0595549146462539|2021-01-12 00:45:44.49
8796093025238|1883|0.09802924606120708|2021-01-12 12:14:29.285
2199023263199|2199023256654|0.12222931120969095|2021-01-12 12:59:25.446
2199023256655|2199023255649|0.16060061837901496|2021-01-13 04:01:30.721
2199023262025|4398046514806|0.1194208686866165|2021-01-13 09:54:01.17
4398046515081|4398046513794|0.02275827145271769|2021-01-15 00:34:10.996
2199023261667|1099511629965|0.05348500651200328|2021-01-15 06:16:33.331
4398046515110|4398046513406|0.47329981744127547|2021-01-15 20:58:12.349
2230|2388|0.31252106492398074|2021-01-15 23:01:00.049
2199023260767|1099511630887|0.0258728851479614|2021-01-16 01:22:32.991
2199023262315|3298534884120|0.12478352251104811|2021-01-17 09:03:38.201
6943|1099511628351|0.1197303558248477|2021-01-18 21:32:39.88
2199023257611|1482|0.12142730658445022|2021-01-19 00:18:18.858
4398046511733|1789|0.1887654181563564|2021-01-19 10:00:34.967
8796093025474|2199023258389|0.40244267335223255|2021-01-19 12:21:35.042
4398046517316|3298534884449|0.05286569176219508|2021-01-19 17:27:50.037
6834|423|0.04893198664373534|2021-01-19 20:42:43.384
4398046517819|2199023255954|0.1193530261794044|2021-01-20 03:45:06.032
4398046516940|2199023256523|0.3004956356802432|2021-01-20 21:31:28.525
4398046511950|1099511629652|0.1113925128587974|2021-01-22 14:13:59.956
4398046518291|3298534884108|0.11225189098632185|2021-01-22 21:03:52.407
4398046512188|4398046513666|0.2564969345748522|2021-01-23 01:09:20.238
8796093029702|3298534884105|0.018484903583099455|2021-01-23 02:38:56.081
2199023256765|2199023255836|0.05647803557196375|2021-01-23 06:07:55.286
4398046519025|2199023258850|0.14016977475287498|2021-01-23 12:23:04.775
4398046518823|3298534885712|0.09519280949182242|2021-01-23 22:49:17.528
7028|4398046513527|0.08583883495191236|2021-01-24 10:33:44.419
6597069773798|4398046513387|0.027681017088105293|2021-01-24 13:37:05.623
2199023258748|1099511630796|0.16925841485201526|2021-01-25 15:34:39.66
7765|2199023256380|0.04342685634679972|2021-01-25 22:57:40.82
4398046517693|1099511628771|0.017358503565272063|2021-01-26 00:15:19.695
4398046518430|2199023258531|0.5123949656001268|2021-01-26 09:43:37.874
803|3298534884920|0.2105623018001756|2021-01-26 17:47:03.661
6597069771422|5497558141917|0.2008584142267757|2021-01-26 20:35:52.06
3117|2199023259296|0.13980556826550442|2021-01-27 18:10:49.103
10995116280840|1099511629419|0.1486580058565227|2021-01-28 04:15:55.458
2199023262196|3298534885294|0.056210360281686945|2021-01-28 04:26:45.695
4398046517892|4398046512027|0.12835555131666584|2021-01-28 22:49:59.188
2199023256011|2199023257401|0.02585687388998221|2021-01-28 23:02:04.276
2199023258868|2199023256018|0.2466696314951337|2021-01-29 04:20:54.852
8796093024036|3298534883458|0.21598249792797133|2021-01-29 07:38:47.993
10995116279193|2199023257357|0.15144297323981304|2021-01-29 09:41:41.699
2976|342|0.053618611982860775|2021-01-29 11:49:52.389
8796093025402|4398046512305|0.6825619529836553|2021-01-29 16:02:37.091
4398046515671|3298534885540|0.07509345009498729|2021-01-30 00:46:05.246
4891|5497558142816|0.12720409630202414|2021-01-30 01:30:56.881
6597069768312|1099511629246|0.15006945960862755|2021-01-30 03:58:31.721
8796093028967|1099511628828|0.03901757079451811|2021-01-30 04:13:19.679
8796093027030|3917|0.05636769179124772|2021-01-30 23:44:01.983
4398046515671|2199023257169|0.1082231568974239|2021-01-30 23:57:36.738
2199023262801|3697|0.09532018690702229|2021-01-31 00:56:41.542
2199023256832|2199023256694|0.1767434864430879|2021-01-31 04:39:35.305
8796093026978|3298534887270|0.11795204192069086|2021-02-01 09:28:54.35
6597069773824|1820|0.19705911772712512|2021-02-01 16:14:26.349
8796093024990|3298534883658|0.1775301164412623|2021-02-01 19:55:03.843
2199023262896|3298534884735|0.09882120079823542|2021-02-01 23:11:02.643
4398046515334|1099511631482|0.023348304995722793|2021-02-02 07:02:44.213
2199023256468|1099511628428|0.20312522829279217|2021-02-02 08:58:37.797
6597069770806|5497558140089|0.1805389541124713|2021-02-02 19:35:08.784
6597069774566|4398046514405|0.16864733284462452|2021-02-02 23:11:39.438
8796093023300|2199023256327|0.0018448948190199488|2021-02-03 17:55:35.644
8796093023790|2199023257739|0.23203638543053434|2021-02-04 13:16:41.111
2199023258612|4398046514180|0.19679736477146567|2021-02-04 16:44:50.962
8796093026978|1126|0.17740046904102388|2021-02-05 08:32:03.152
8796093024933|1099511628936|0.04666496859873524|2021-02-05 19:36:51.858
4398046512148|3298534886953|0.05613884757847619|2021-02-06 21:18:36.599
2199023256912|3298534883614|0.15372648844867262|2021-02-07 16:55:51.045
4398046515938|1099511629269|0.0372471854647137|2021-02-08 02:12:39.04
8796093026856|2512|0.1736142154334725|2021-02-08 14:06:02.993
2199023262463|5497558142074|0.12863100046039336|2021-02-09 05:38:29.474
8796093024218|1099511630137|0.11942438911127948|2021-02-09 07:17:39.699
2199023261600|5497558141769|0.1266483188706789|2021-02-09 07:53:31.236
8796093029307|1099511630994|0.1831359918828431|2021-02-09 08:35:34.912
2199023256380|1099511630480|0.08421636910871187|2021-02-10 10:46:02.566
6597069770419|1099511627835|0.07059517245772311|2021-02-11 00:40:22.138
4398046511738|43|0.18984510867766027|2021-02-11 17:42:07.22
10995116279195|2199023258310|0.1666300472621256|2021-02-11 18:23:17.276
6597069773369|3298534883391|0.0690650353260164|2021-02-12 18:36:10.899
4398046512080|548|0.17022239904011022|2021-02-12 20:11:04.74
4398046511120|4398046511194|0.06587464103378902|2021-02-14 05:24:33.537
8796093024529|2027|0.15821127685115793|2021-02-15 03:56:38.535
6597069770427|2199023257522|0.0810711634371272|2021-02-15 23:27:54.237
6597069773595|1099511630408|0.11708252691842089|2021-02-16 06:29:29.452
2199023259420|3298534883738|0.11181664120227913|2021-02-16 06:42:06.637
8796093026878|1099511631538|0.050718498535850046|2021-02-16 11:55:35.621
6597069771839|3298534884130|0.0425021861126828|2021-02-16 20:43:54.881
6597069774360|365|0.18922690761186847|2021-02-17 01:09:09.587
2199023259395|1099511629906|0.016350684702622922|2021-02-17 03:56:50.744
6597069770715|3298534884523|0.2039093145579066|2021-02-17 04:14:15.267
7927|1099511628603|0.2907477369277082|2021-02-17 20:30:17.228
2199023260331|3525|0.06434074960107648|2021-02-18 02:56:08.788
10995116281868|3519|0.16512296021960082|2021-02-18 05:50:11.476
8796093023081|4398046512233|0.43027222488261724|2021-02-19 07:47:12.376
1207|5497558139265|0.09514460170398659|2021-02-19 13:28:30.078
4398046511622|2199023259533|0.1140160827484251|2021-02-19 22:34:04.245
6864|1099511630252|0.01940303290377382|2021-02-20 04:03:28.586
4398046517053|1883|0.06394814068706543|2021-02-20 04:40:06.018
4398046513738|1099511629950|0.16095489788988826|2021-02-20 09:10:11.18
8796093028817|4398046511125|0.1968887486805006|2021-02-20 11:58:44.44
8796093022496|2199023255948|0.23323911376789544|2021-02-20 19:55:24.907
8796093025794|2199023256094|0.022376309531930583|2021-02-20 20:12:45.832
8796093024456|2199023258717|0.0007823243090169836|2021-02-21 03:31:18.651
6597069770803|3298534884965|0.08097686448718174|2021-02-22 22:15:20.24
2847|628|0.00961148815859402|2021-02-23 02:51:26.576
8796093023712|1099511629394|0.22972539503683545|2021-02-23 03:59:54.574
4398046515617|2199023258944|0.18798980008752353|2021-02-23 04:52:58.826
3756|2199023258448|0.007056767578817382|2021-02-23 07:21:35.785
372|3298534885596|0.08549399225025604|2021-02-23 12:17:32.997
6597069771031|3298534886621|0.0937387307565631|2021-02-23 12:32:16.493
6597069770369|1855|0.25556564392856795|2021-02-23 15:51:54.962
6597069769663|4398046514930|0.11021196368547705|2021-02-23 21:43:23.782
6597069769075|2199023256997|0.059906307374899145|2021-02-23 23:53:50.998
4398046516097|2199023256478|0.03597128439483733|2021-02-24 00:16:25.008
2199023262514|4398046514225|0.07785530453871638|2021-02-24 08:38:35.835
8796093025436|2199023258963|0.08208368888160736|2021-02-24 09:23:08.527
5332|2027|0.0478499807191593|2021-02-24 13:32:54.677
2199023262084|4398046511249|0.45164190763873974|2021-02-24 15:20:40.866
8796093025182|4398046514827|0.012549264935796878|2021-02-25 11:55:01.594
4398046518182|5497558142234|0.06277366761687092|2021-02-25 21:07:54.24
5075|5497558141066|0.12920394845185545|2021-02-26 09:01:43.544
6943|3298534886784|0.01896535727400901|2021-02-26 11:57:20.023
10995116285273|3548|0.08550700265911575|2021-02-26 14:30:25.055
2057|3298534886811|0.26993270354789484|2021-02-26 23:00:02.721
2199023257799|3485|0.18309051321746342|2021-02-27 08:57:08.538
8796093025025|1099511630053|0.158174041536967|2021-02-27 09:53:03.878
5188|3298534887291|0.2779070369409032|2021-02-27 14:15:39.517
8796093023153|5497558142777|0.12768307693017408|2021-02-27 17:06:54.075
4398046515026|3298534886312|0.23170857738664968|2021-02-27 18:55:31.574
10995116285504|790|0.27428527691255267|2021-02-28 05:32:25.937
8796093029571|5497558142419|0.1150692110152803|2021-02-28 17:54:32.009
6597069772497|2199023257862|0.026480307802128355|2021-02-28 21:19:24.917
8796093029933|5497558141244|0.11027868814657765|2021-03-01 02:10:48.535
4398046511816|3298534886461|0.10524072722746727|2021-03-01 02:20:20.833
4398046512058|3298534884051|0.06507151443440841|2021-03-01 03:57:29.106
10995116283575|2199023256009|0.17019448142172897|2021-03-01 04:45:40.748
4398046513066|1099511631129|0.04077827969944686|2021-03-01 08:01:02.988
6597069774645|4398046514464|0.2012017246752964|2021-03-01 13:10:56.422
8796093026022|4398046512688|0.19998746681398782|2021-03-01 17:14:41.214
10995116283422|1099511631399|0.28426169097238746|2021-03-02 11:29:43.527
4832|3298534884142|0.33083548586521705|2021-03-02 16:27:29.176
2199023256536|4398046514274|0.04844730233139419|2021-03-03 01:37:10.766
4398046512984|5497558140487|0.14295603804403667|2021-03-03 06:47:18.084
4398046517365|1099511630286|0.26551127454083706|2021-03-03 10:04:02.907
8796093029962|1691|0.20934720099021828|2021-03-03 14:42:27.745
8796093026975|3298534885046|0.28762914136992035|2021-03-04 04:44:10.763
507|2199023259402|0.07538822081189468|2021-03-04 06:02:37.501
6597069772967|5497558140358|0.0688911438106898|2021-03-04 09:34:43.82
10995116285169|2199023256265|0.0433468017588583|2021-03-05 00:07:55.649
6234|353|0.032915033335777284|2021-03-05 04:54:01.635
2199023256119|2199023259369|0.0423135924047791|2021-03-05 05:37:06.374
6597069769960|2199023259533|0.12400085793993196|2021-03-05 07:00:31.292
8796093026745|685|0.005767230564283667|2021-03-05 09:03:55.467
2199023255866|5497558139546|0.05071483831243626|2021-03-05 11:12:33.795
10995116284272|1099511630942|0.18564961250218817|2021-03-05 11:48:17.803
8796093029283|351|0.23936429433114895|2021-03-05 18:34:56.821
4398046516298|5497558142816|0.012026131575787795|2021-03-05 21:37:02.967
10995116282970|2199023255833|0.17377798955390655|2021-03-06 01:50:02.136
8796093023999|1099511629557|0.046258761824718844|2021-03-06 14:27:11.962
6597069767300|4398046514709|0.06553176690500244|2021-03-06 15:01:15.636
4208|5497558140684|0.2673337290062091|2021-03-06 18:59:54.75
