createTime|dependencyTime|account|loanId|amount
1669702552790|1664475537940|4893442470114764954|4860228422862903504|4247148.51
1669702580142|1666610605571|4897383119788716354|4900479344532528692|105048.27
1669702776007|1668316559877|4901886719416077963|4906108844066736378|3728517.68
1669702894239|1664460723810|4885279695790154526|4893442470114760051|1990754.93
1669704666085|1627056419838|4771845280175759745|4761993655990883459|9090896.83
1669705010514|1664975378417|4802526052637221445|4895131319975023882|3450231.64
1669706133764|1639425121342|4752986456736150636|4812096201845383214|325666.17
1669706300415|1666531203080|4900197869555812144|4833769775052096614|4215711.19
1669706702015|1660217877899|4879650196255946787|4813503576728937097|44928.19
1669706782295|1665926766585|4898227544718842242|4889220345464098734|23121781.34
1669706984554|1669316645720|215328357183659235|297519050383167909|10629204.83
1669708843692|1667454964497|4873739221745011719|4903294094299629429|3859701.21
1669708925718|1664510665027|4883590845929898008|4893723945091475282|1518448.46
1669709086821|1642332504707|92042317384389089|209698857649441571|2103671.78
1669709341480|1668398044037|4906390319043448768|4899353444625680802|1125324.15
1669709472638|1669401347542|4909486543787277986|4900197869555820160|1471536.16
1669709657565|1665812176511|286260051314739172|282882351594210560|4004948.5
1669709683459|1669436713157|4909768018763981652|4848687948817765767|22169739.26
1669710101583|1667056889394|290200700988690967|282882351594212164|20834822.79
1669710633450|1669216491872|4908923593833848936|4891190670301074358|7531573.05
1669710774533|1667542316198|291889550848950308|267964177828544535|2189929.65
1669711035925|1669295770890|4901605244439364629|4909205068810551935|7851569.22
1669711527972|1668041689827|4789578203708527673|4905264419136605263|42219506.93
1669711957743|1657884314543|4872050371884750929|4789296728731815680|33633449.09
1669712237540|1667650792809|4852347123515000212|4903857044253049708|5304637.18
1669712531791|1665499941688|281474976710658497|285134151407896089|3018005.6
1669712699919|1657491240260|4730749933575996214|4870924471977902577|46282174.99
1669712979106|1668605675997|4780008054500374997|4906953268996875143|960211.36
1669713107973|1669051263587|4762838080921014072|4908360643880421715|8852521.51
1669713239401|1668509894715|4894005420068182993|4906671794020159755|6524029.72
1669713490190|1669444158564|287385951221581879|298082000336586039|5932551.99
1669713524200|1657884314543|4872050371884750929|4832925350121967358|1151850.0
1669713762273|1669462391058|4904982944159905352|4909768018763981137|27711051.04
1669714017077|1657081337449|4660944139351759666|4869517097094353059|1198629.18
1669714281060|1665992820660|123848989752697108|286823001268163580|16298189.66
1669714718394|1666467832248|4899916394579114013|4896820169835291262|4983348.31
1669715000934|1667335344112|291045125918818694|199565758487855347|10750453.39
1669715877085|1665171550447|4892598045184636013|4895694269928448049|9319254.32
1669715950576|1666858762665|267964177828547755|289637751035267085|38156804.89
1669716341194|1607750689978|94857067151494586|97108866965178556|71526.46
1669716521139|1669436713157|4909768018763981652|4836865999795918214|4558080.04
1669717630738|1659315811903|4876835446488837983|4843902874213686511|15460867.53
1669717768488|1648942260175|4819133076263150880|4843058449283552906|57499115.36
1669717879523|1666615500786|4785919029011300951|4900479344532531437|30879494.21
1669718425853|1669153995702|4908642118857136985|4884435270860017855|6206859.72
1669718517947|1665747474497|4897664594765418741|4885279695790148185|1148212.04
1669718839583|1656062524729|4866139397373826771|4740038607807450654|737102.41
1669718839922|1660643272399|4881057571139497755|4878805771325807808|1772642.5
1669719445337|1662116822189|274156627316183274|256705178760120964|5003434.6
1669719513155|1666044016660|173670060630476538|286823001268159602|13246252.2
1669719621037|1667131502051|4872613321838173798|4902168194392789633|12613716.75
1669720102371|1669673121664|298644950290012164|269090077735390901|22562659.11
1669720402701|1657568678798|259238453550521875|222083756624712257|756286.94
1669721090507|1667542316198|291889550848950308|267964177828544535|50459.62
1669721534005|1662716665778|276126952153158089|253327479039593240|13753791.61
1669721792558|1669693136232|4902731144346220929|4910612443694113607|5310964.24
1669721841901|1665750305521|4897664594765423241|4831236500261705012|1315202.2
1669721857100|1669422907626|4909768018763976902|4888375920533965377|45783715.15
1669721935174|1665906165087|264305003131314320|286541526291452835|40178723.57
1669722170292|1664353823847|258956978573808170|281474976710658894|252937.84
1669722286377|1669369553945|4909486543787263143|4908923593833841373|8206595.59
1669722466796|1669442915076|298082000336589786|293296925732506699|11698529.19
1669722534722|1658152613278|261208778387496727|260927303410782941|637952.49
1669722588837|1665812284004|104427216359655877|286260051314738718|82890.5
1669722658287|1668880501058|4902449669369502213|4907797693927002111|3784076.46
1669723023459|1667292704751|242631429924586924|291045125918819213|1080181.99
1669723720121|1668417817875|294704300616059526|274719577269601959|11079533.94
1669724060508|1665825779479|4825888475704203639|4897946069742129064|15674781.57
1669724094159|1666497331054|4835740099889077592|4900197869555814878|6158335.08
1669724199215|1648825940204|4833206825098682841|4842495499330131125|5328892.06
1669724399192|1667715171003|260645828434071496|292452500802374115|94942318.83
1669724651478|1669034372528|4908360643880421925|4862761697653294658|5003379.78
1669724683362|1668032724573|4812377676822092900|4904982944159895903|479907.38
1669725077989|1669575929631|285415626384609101|298363475313297817|263938.27
1669725764306|1639095235116|4810970301938535748|4792392953475631133|1966148.54
1669725907449|1665232810531|267682702851841709|284289726477767331|7741036.07
1669726058328|1655232139391|251075679225910446|251638629179329725|25706952.3
1669726078958|1664881253783|4833769775052109528|4894849844998316456|162595.98
1669726736055|1668862902903|4907797693927000609|4689091637022819903|119483.47
1669726956326|1668983425435|4906390319043450566|4908079168903712271|3915027.21
1669727179587|1665059297930|283726776524343986|172825635700344522|13937598.75
1669727215711|1669661138229|4910330968717407173|4883872320906600382|1720091.25
1669727700857|1664930652832|4888657395510675631|4895131319975019849|42738550.72
1669727940256|1651754766886|4852065648538300856|4802526052637220485|14457529.5
1669728041995|1667751334950|241787004994461485|292452500802376422|23471035.28
1669728211660|1669587225701|4910049493740688958|4888938870487387556|16700221.91
1669728306574|1661559744540|259238453550514240|272467777455915049|10119.14
1669728348206|1628130764823|4775222979896282855|4705980135625460005|4732786.71
1669728350518|1656508937550|196188058767329938|255860753829988015|2677066.39
1669728744444|1668632319533|4803089002590647496|4906953268996874345|1936662.18
1669728893310|1644281326976|111182615800711325|216172782113785217|12326057.65
1669729023125|1668579288868|4904982944159901651|4906953268996872270|14212393.47
1669730310927|1668316630234|4766215780641540703|4906108844066735711|4036897.37
1669730648626|1668958544477|4905545894113324904|4908079168903716084|19903256.87
1669730661073|1669282642081|4909205068810559222|4846717623980790490|653034.6
1669730800736|1666884837823|4890909195324358737|4901323769462652996|21110966.6
1669730877858|1667648390681|4761993655990890930|4903857044253056639|4921017.73
1669731602715|1667194246244|4902449669369496522|4842495499330126427|1468795.64
1669731681879|1613964512884|4729061083715746750|4703165385858360479|1199727.44
1669731816966|1652635718202|4854880398305396818|4832925350121964812|22772909.0
1669731825662|1668584430827|295267250569486376|237001930390377330|2710570.6
1669732122698|1667365035800|290763650942109526|291326600895530147|20432788.27
1669732197839|1661854996500|215046882206946692|273312202386050360|66253.2
1669732521845|1666468526675|4898790494672262511|4899916394579102993|1049851.14
1669733338243|1659792579638|4878242821372386306|4697817361300853030|6418353.33
1669733604440|1658706105568|4873457746768302714|4874865121651854115|1798.19
1669733672342|1655127712301|221802281647998184|251357154202616594|29727943.79
1669733970538|1666994866035|4901605244439369053|4900760819509234949|32065552.83
1669734043864|1666280058334|287667426198294196|274719577269602629|38604479.38
1669734078632|1669581505545|293859875685924890|298363475313295374|3821421.04
1669734129110|1666019152313|4898509019695553245|4838836324632891523|13488064.86
1669734768985|1661301801059|271623352525786263|258675503597094920|38154258.33
1669734991195|1665047061877|4895412794951741254|4672484613396896991|3667.91
1669735065010|1669393287981|4909486543787273076|4839399274586315399|15525503.98
1669736475152|1669306835127|4909205068810565315|4871205946954621337|4741627.97
1669736487025|1664484515471|212232132439841063|281756451687370589|6730766.0
1669736489641|1661139561615|271060402572364618|167477611142842165|109205.38
1669736571200|1667332929254|4902731144346209242|4901042294485944153|2190076.37
1669736574397|1664539177457|4893160995138053923|4893723945091471301|9657008.85
1669736709387|1647447318078|4834332725005527930|4837991899702762121|48399765.38
1669737279396|1668261202921|4905827369090029004|4887812970580544865|10935233.25
1669737421074|1656670349146|4868109722210811564|4822792250960389762|1112970.74
1669738229346|1668034567013|4905264419136604207|4882746420999750903|18906831.69
1669738283715|1662108708138|241224055041036275|274156627316181510|179172.5
1669738629762|1669443440895|298082000336591796|269934502665523440|478146.4
1669738863023|1664618593974|4836021574865788464|4894005420068180575|3226062.83
1669738943189|1663419814529|277815802013418234|278378751966839257|18199033.57
1669740051924|1669702680824|4894568370021597691|4910612443694104921|36943317.58
1669740657953|1648869249007|4842776974306853102|4780571004453791736|25141021.41
1669740674935|1666558953667|4801400152730374026|4900197869555812736|1483932.07
1669740724920|1665885203500|4823355200913809556|4898227544718840794|1307557.5
1669741142102|1661371802281|4883309370953179264|4877116921465541578|664264.53
1669741354841|1656094542533|4866139397373834460|4826732900634337400|9995410.14
1669741362703|1662412949128|4841651074400007046|4886687070673706909|19457447.63
1669741598397|1661612858103|4884153795883310525|4777756254686679565|22381467.64
1669742041633|1662041845003|271341877549074769|273875152339469790|429765.78
1669742151521|1654243505213|4819414551239862400|4860228422862903486|54440498.82
1669742595045|1669444810352|4909768018763982758|4902449669369501743|5099746.83
1669742849422|1646112167480|222083756624711467|197313958674172293|61551815.48
1669744261800|1646526276042|4835177149935652220|4784793129104443457|31363211.96
1669744571947|1663992959755|4892035095231207866|4872894796814880713|8005978.36
1669744731298|1660696328272|4881339046116212848|4872613321838176154|3204927.08
1669745794844|1659177946759|4876272496535418198|4642366790888857781|20899890.75
1669746388630|1659772012149|4878242821372384516|4858821047979347154|33097195.39
1669746402326|1660192202062|267964177828551735|187462334489301312|6330940.49
1669746906371|1666371913502|4883309370953180996|4899634919602395115|1063952.0
1669746980408|1664499956941|4889783295417523875|4893723945091469995|456777.51
1669747190386|1668957973277|294985775592773892|296393150476324681|192168.17
1669747316794|1663832515095|4891472145277781644|4871205946954613751|21291189.12
1669747375060|1664325630997|4875709546581987714|4893160995138046629|59721424.52
1669747673462|1623103962491|4758897431247075878|4743697782504694718|5720747.8
1669747790564|1668713073443|260645828434067747|295548725546188970|6239327.65
1669748057943|1664757360913|4748201382132072032|4894568370021606985|3336866.16
1669748555864|1656809014463|4868672672164230020|4858258098025930651|7331802.73
1669748936621|1667913760248|293015450755795493|258956978573805162|16946887.92
1669749164354|1667137046989|4869517097094364764|4902168194392794694|12973051.83
1669749525471|1668678200696|237283405367089749|295548725546192907|69489050.81
1669749932773|1665384848949|4896538694858572317|4816036851519324532|1350547.92
1669750088620|1667301879385|4902731144346220354|4718646509577445869|18866577.05
1669750356673|1656415922960|4867265297280670910|4809844402031694223|2277421.91
1669750394134|1665287602476|272749252432630598|284571201454476281|12726307.4
1669750448450|1643556375844|4825325525750788000|4717239134693891354|4126522.36
1669750583536|1667295676031|4902731144346208536|4867265297280664976|53886.03
1669750956968|1658635002396|4874583646675154161|4870080047047778440|623249.48
1669751683670|1664633207471|4881339046116198679|4894005420068177295|423273.07
1669753005999|1663250022705|4889501820440816607|4718646509577444041|14696151.57
1669753241433|1667694800421|4904138519229764100|4890346245370940148|871001.11
1669753438777|1669383758747|4909486543787262732|4901886719416074709|28541543.9
1669753851608|1653479266472|4857695148072516657|4847843523887637733|4254268.67
1669753987646|1668696679765|295548725546191227|291608075872241133|12756720.64
1669754412029|1666019152313|4898509019695553245|4841651074399998086|13485359.2
1669754496947|1665756130958|4868954147140937697|4897664594765420640|10986.17
1669754614716|1659261287180|4876553971512127629|4744542207434825151|6892261.22
1669754698320|1668812492873|295830200522900508|140737488355328641|1268153.29
1669755175730|1655644513352|217861631974055080|253046004062884226|837723.95
1669755790439|1661740603724|4884716745836741455|4884153795883313530|45088710.91
1669756695640|1663613939640|231935380809588191|278941701920264741|2440512.81
1669756880708|1669658548772|4858258098025939231|4910330968717404185|13821437.35
1669756984129|1649940728511|4829266175424738610|4846154674027372703|1780209.99
1669757173507|1663344725080|4889783295417524301|4717239134693888936|46478072.35
1669757417794|1664998433988|4895131319975033580|4849250898771190839|683076.9
1669757789878|1666052432856|205195258022072915|287104476244872041|18631148.73
1669757792723|1669424323352|298082000336590413|105553116266499510|74047815.75
1669757796300|1662767583731|4888094445557265264|4743416307527982987|66920.76
1669757825642|1659442260296|4701476535998092628|4877116921465539835|4908051.07
1669758208055|1669132039539|296956100429744805|280067601827104442|330.23
1669758455003|1666506432686|4900197869555814171|4890627720347650369|23910803.15
1669759198249|1666255255848|4895131319975025495|4899353444625682624|67439388.28
1669759484812|1665857821866|286260051314744342|174514485560611110|74428.87
1669759491104|1658833902847|4875146596628569365|4766778730594963901|11224096.3
1669759719592|1660835157031|269934502665522300|185492009652324339|887101.65
1669760017529|1667667710849|4903857044253054810|4818851601286434397|1591214.13
1669760197822|1669433164784|4909768018763989989|4701476535998097877|517668.95
1669760630643|1664595922147|4894005420068176276|4893442470114754845|600702.7
1669760857565|1667362151581|132574714030725499|291326600895532937|3420890.31
1669761223171|1668269057179|4808437027148137957|4905827369090024349|4136257.44
1669761601109|1646757635427|4835740099889072002|4734690583249945737|30837.78
1669761797168|1669362962201|4909486543787270870|4878524296349095255|7734456.4
1669761974139|1630274624801|4709076360369276410|4782259854314046369|4471615.42
1669762557413|1669041284347|4908360643880420890|4738631232923894711|8893475.3
1669763219086|1669042330820|296674625453035521|268245652805257743|11376537.69
1669763260543|1665705628716|4897664594765415378|4807592602218005090|28727556.96
1669763306978|1667979344128|4904982944159892955|4900197869555811223|1845126.15
1669763588290|1650630151034|4799148352916696743|4848406473841056887|4610451.55
1669763623357|1663411973194|278378751966845695|57139420272267402|18254375.3
1669763705131|1668432451458|286541526291455148|294704300616061316|18697646.29
1669764036014|1669658220519|4857976623049223311|4910330968717400872|29988859.66
1669764103177|1669421687273|4842214024353430410|4909768018763981956|187.15
1669764717732|1658622432898|4827858800541181094|4874583646675146309|47694111.49
1669765016140|1666232420060|4899353444625684416|4881057571139489448|8162.31
1669765319769|1646314709259|4834332725005532214|4819133076263150831|42124249.32
1669765345784|1667845634604|4904419994206483658|4901886719416082541|2543628.75
1669765534110|1668795769528|4907516218950298824|4877961346395675494|7130976.72
1669765681018|1665371175095|284852676431191086|255860753829990708|32877.66
1669766355866|1655502595838|4814348001659077434|4864450547513567591|33085746.33
1669766449884|1654688864181|249949779319064491|245446179691693269|980805.36
1669766497317|1668255128703|4888094445557254920|4905827369090025153|4227779.79
1669767350818|1664223702480|4870080047047774606|4892598045184625319|9314352.33
1669767363419|1654748533363|163536961468895571|250231254295775945|19239248.25
1669767910253|1669642476703|4910330968717393921|4893160995138043905|28560850.6
1669768310137|1668940092162|4908079168903716886|4781415429383918461|1687215.04
1669768414516|1668882710221|4807029652264598378|4907797693927007348|17769673.31
1669768421315|1667235952060|4888938870487394162|4902449669369501701|195540.34
1669768447649|1668216972755|285978576338026822|294141350662635707|181579.33
1669769087793|1669153737887|4908642118857139340|4907516218950293044|872424.78
1669769117674|1659772012149|4878242821372384516|4858821047979347154|466258.5
1669769122097|1666567896242|4850658273654741102|4900479344532524813|756572.84
1669769229455|1667255971130|4902449669369506086|4859665472909482248|2451702.65
1669769239471|1663633423424|4870924471977912948|4890909195324365303|71384130.02
1669769669946|1668634387537|4845310249097248292|4906953268996875803|272816.56
1669770144718|1668708859704|4901042294485945117|4907234743973578448|6265467.77
1669770354452|1658667456672|232779805739715959|262897628247754884|7684039.23
1669770477229|1648300242988|207447057835759938|229120631042477935|2165993.23
1669770675882|1669673121664|298644950290012164|269090077735390901|15828928.56
1669770895556|1667019694118|4901886719416086223|4763682505851149453|31365016.11
1669771205514|1665906461571|4744260732458116817|4898227544718841728|663209.03
1669771267813|1661138929510|271060402572362792|241224055041032837|74.85
1669772018800|1660835157031|269934502665522300|223491131508262901|25797845.86
1669772061304|1669213311208|285415626384609101|297237575406455196|6472944.9
1669772115389|1669588412769|4910049493740690205|4896257219881865369|1796453.31
1669772631431|1648797163426|4715550284833628777|4842495499330131235|6419230.29
1669773783775|1669695141615|4910612443694117191|4764245455804571197|5589036.3
1669774149026|1667895272940|4880776096162786853|4904701469183188010|2046331.69
1669774309540|1653991263353|247697979505377654|151715012447043814|597630.7
1669774353595|1669443440895|298082000336591796|269934502665523440|20982869.38
1669774463826|1669642476703|4910330968717393921|4893160995138043905|1011330.97
1669774642379|1665522974505|285134151407896430|233905705646556343|18887561.82
1669774739168|1662651240567|206602632905630278|275845477176448185|19466191.45
1669775226500|1662121483532|274156627316184904|260645828434071131|233930.48
1669775521373|1667734088497|4904138519229769590|4870924471977908234|770616.84
1669775718691|1667251762213|4841651074400007046|4902449669369503646|8373032.49
1669775971316|1652117970310|190277084256411516|241505530017747727|990442.42
1669776002892|1669356286303|4883027895976466167|4909486543787265583|11927989.71
1669776027426|1654718800081|4822510775983681242|4861917272723168409|718892.12
1669776135451|1668975383022|4863324647606717441|4908079168903710573|9365168.79
1669776802955|1665445725340|4789015253755112062|4896820169835289091|20657206.91
1669777094262|1668596571439|131448814123876944|295267250569478516|204343.32
1669777657000|1650659503781|4832925350121966943|4848687948817762354|8214490.31
1669777732118|1669169243586|4908923593833843475|4908923593833842376|495418.27
1669777915254|1664675659516|4791830003522223748|4894286895044896361|49244582.56
1669778050419|1667603992218|292171025825664948|276408427129866704|59965.6
1669778308359|1665117099828|4895694269928450358|4759178906223778074|589178.16
1669778527566|1667636979268|4903857044253051525|4899916394579101295|11055539.68
1669779233193|1667718009071|4904138519229770167|4814629476635777383|3322759.4
1669779337142|1658620267998|4687121312185844101|4874583646675140886|2455.35
1669779577782|1663850363174|255297803876569004|279786126850394574|420456.95
1669779801546|1667568403693|4903575569276355116|4900760819509242064|68270.94
1669780366788|1669643363795|4829547650401448616|4910330968717401880|1247156.75
1669780967952|1669574671346|4897664594765419996|4910049493740686697|19943255.34
1669781449973|1667934643389|4903012619322922400|4904701469183184186|2121705.54
1669781455405|1649437457103|232779805739715903|185210534675613802|88080.83
1669782006346|1667739946140|4904138519229762369|4797459503056422635|824859.39
1669782154299|1619281365754|4698380311254281613|4746512532271799256|9265788.35
1669782403670|1668032724573|4812377676822092900|4904982944159895903|3127840.92
1669782791439|1668685777281|4907234743973581317|4696128511440587510|18064244.59
1669782803295|1669128548520|4895694269928449639|4908642118857135934|14296237.93
1669783352095|1666991494932|4901042294485945117|4901605244439365329|32769082.35
1669784698520|1668757950347|4891753620254495440|4907516218950290271|689389.36
1669784738550|1632860129116|4731031408552715089|4790704103615370626|5058537.71
1669784751762|1634212457191|4794926228266035082|4732157308459554841|637378.87
1669785014622|1666274916576|4899353444625692524|4866702347327250956|48936187.08
1669785283060|1664612974910|196751008720750896|282319401640789446|8944.16
1669785285740|1642706239467|4822792250960379950|4776348879803121700|1747167.95
1669785624292|1668150170567|4842495499330139616|4905545894113321231|5247530.12
1669785762936|1665420038317|4890064770394241197|4896538694858580686|11252445.24
1669786946637|1668293138609|4750734656922461428|4905827369090029167|7337296.5
1669787016095|1662999734573|4888657395510680523|4881339046116200710|15166707.66
1669787035854|1642600878313|197595433650882669|210543282579572064|10085559.68
1669787312590|1669369480979|242349954947878121|297800525359876152|2230174.92
1669787552186|1661122306549|4867546772257376609|4882746420999751101|1116010.67
1669788120568|1668619225740|4906953268996880809|4869798572071068511|11800913.01
1669788402251|1669173107040|297237575406456224|285978576338028718|34538891.57
1669788445846|1667467051979|265993852991571394|291608075872240545|1405164.4
1669788750139|1662121483532|274156627316184904|260645828434071131|14768197.65
1669788767843|1669312036843|290763650942109620|297519050383164636|3733699.64
1669788861040|1668170677725|271060402572362426|293859875685925293|730641.35
1669789525075|1660366907122|4675580838140712859|4880213146209357452|526107.75
1669789765818|1669228850590|279504651873688605|297237575406457127|21684018.91
1669789807859|1662415897042|221239331694582550|275282527223025815|112454.46
1669790762118|1668562485196|4906953268996873075|4895412794951733455|17549874.64
1669790868924|1667721156610|4904138519229760988|4893723945091466134|312143.29
1669791288038|1668098006504|4857695148072512701|4905264419136609110|96212.42
1669791838819|1668316559877|4901886719416077963|4906108844066736378|3552207.54
1669792130383|1641198478738|4817725701379599902|4728498133762317348|730660.38
1669792318049|1662584802597|4758615956270366925|4887250020627130330|4495013.83
1669793360726|1667107502801|4902168194392796883|4848687948817767567|678987.15
1669793414479|1639668970075|4788452303801686183|4812659151798800164|1718268.43
1669793448263|1669007813494|4908360643880435077|4817725701379597754|353944.9
1669793502730|1665134963581|284008251501053569|166914661189420065|1143705.87
1669793617952|1669658481540|4910330968717408901|4878242821372388340|58290.61
1669793837416|1669378015140|4909486543787267659|4882746420999753132|5284127.95
1669793911845|1655385228558|4826169950680913796|4863887597560139391|798655.65
1669793922082|1667688275359|4881901996069625906|4903857044253053850|2379805.87
1669794012683|1669042330820|296674625453035521|294141350662638094|17700.61
1669794078340|1666557788875|4900197869555816027|4872331846861458878|3461281.43
1669794397090|1658626914084|262897628247754252|257831078666961873|1028143.39
1669795256924|1658945122503|4875428071605279405|4830673550308282460|12991343.67
1669795460175|1667386110296|4903012619322933550|4817725701379598363|17076040.27
1669795539245|1662461674292|4886968545650411459|4808437027148137656|514640.57
1669795718878|1662287134165|238690780250637593|274719577269601079|85613.25
1669795818263|1668554966459|295267250569483608|230528005926030631|1393818.88
1669796258443|1668274997795|4904982944159900802|4905827369090029098|3816647.01
1669796530278|1669042330820|296674625453035521|255297803876567568|1650903.3
1669796575745|1669573735016|298363475313302886|256423703783412211|22274905.85
1669797375667|1669501505123|4886968545650419419|4909768018763978635|34597075.41
1669797458322|1668614454840|274156627316179708|295267250569478618|7237535.69
1669797593316|1667601184911|4903575569276354586|4899634919602399056|4798085.13
1669798059982|1669658481540|4910330968717408901|4878242821372388340|167948.87
1669798284552|1659825676893|4858539573002638845|4878524296349093248|2182694.4
1669798602368|1632463034944|177610710304428219|168040561096264296|7900566.62
1669798757430|1668215150813|294141350662639157|254171903969724665|53398360.38
1669798792387|1661672311680|4884435270860026267|4882183471046336108|290890.44
1669799188600|1667681867535|4779445104546938971|4903857044253048908|1211333.89
1669799521059|1657141928079|4676425263070848904|4869798572071065626|7866685.1
1669799615342|1667273774331|4902731144346213415|4892316570207916350|49291838.7
1669800541837|1664151482766|280912026757241475|166633186212712489|51824.76
1669800921853|1668889643588|4763401030874440706|4907797693927003639|4499650.57
1669800960027|1660420681527|4880213146209363580|4874865121651857233|7478605.14
1669801212675|1669042330820|296674625453035521|268245652805257743|1645986.58
1669801449899|1668343570581|4871205946954620521|4906108844066738818|6921456.63
1669801677246|1661309739496|4857976623049213187|4883309370953171747|5875907.07
1669802256805|1669189155825|4852065648538305423|4908923593833851299|3249862.43
1669802395348|1668839546241|296111675499612681|287385951221581390|8428260.22
1669802504707|1669346316962|4909486543787268205|4816036851519328011|16926507.68
1669802886144|1655544208512|252764529086172496|86694292826884214|2015327.01
1669802888816|1669383758747|4909486543787262732|4895131319975018963|857059.22
1669803072548|1664196267280|262334678294331771|280912026757234921|8832437.04
1669803522436|1667163188081|4902168194392799060|4901323769462661623|1457374.58
1669803615594|1668281138496|4905827369090038492|4897383119788713007|4695909.27
1669803619684|1664280577553|4859383997932765461|4892879520161333455|57768376.5
1669804118155|1664835936461|4853473023421848601|4894849844998312246|1030478.76
1669804298236|1659017066160|233342755693133887|264023528154595367|22056029.46
1669804491260|1669395342523|4887812970580549280|4909486543787266727|15848409.03
1669804548283|1669772479061|296111675499611610|299207900243428263|944612.81
1669805042662|1641882421706|149463212633363389|208291482765888577|6776223.03
1669805539637|1668804217479|4881901996069628953|4907516218950294256|35102.98
1669805591267|1669025953639|296674625453031578|267119752898412632|2562445.01
1669805816320|1661064441730|270778927595654723|255016328899856644|6420389.55
1669806676207|1668786122332|4907516218950293561|4880776096162778862|27215516.05
1669807072572|1665830220823|4713861434973359259|4897946069742127049|73254.67
1669807339766|1668661652263|4907234743973590045|4906953268996874236|10501907.55
1669808246452|1657884314543|4872050371884750929|4795770653196160767|1427498.23
1669808351200|1612162628454|111464090777425854|71213169107799691|210957.82
1669808540769|1667997548552|4904982944159898097|4785637554034577387|9929828.03
1669808756401|1656137919167|114841790497954881|254734853923148108|30769150.2
1669810162944|1648559870045|229965055972612862|174795960537321606|5738143.05
1669810343440|1667582234931|4879368721279228757|4903575569276342459|1644667.22
1669810465031|1665950222786|269653027688814061|286541526291451256|14039292.5
1669810648351|1662523981169|4831517975238412936|4887250020627121779|3736876.56
1669810713646|1667075720120|290200700988694217|283445301547635386|3450049.32
1669810859700|1669679155383|283726776524345976|298926425266719615|33918662.67
1669810940130|1666910675765|252764529086176907|289919226011980424|23231594.96
1669811047853|1645432917570|219831956811023021|204632308068647333|7175172.54
1669811589653|1668027655818|4887250020627135825|4904982944159901079|2124957.32
1669811725138|1667913760248|293015450755795493|210261807602861673|310068.12
1669811796699|1665163265512|4873739221745018180|4895694269928445592|2239443.43
1669812074465|1669098436475|4900197869555821875|4908642118857137058|69951396.01
1669812899588|1640168328686|4807311127241303022|4814348001659065834|4704322.65
1669813118212|1669393287981|4909486543787273076|4838273374679472774|593250.85
1669814164024|1669479658012|298082000336587232|255297803876566579|74789.14
1669814204534|1669503174569|4909768018763976379|4908923593833842957|4596723.64
1669814612262|1668661015032|4902449669369502390|4907234743973580901|5191.69
1669814647006|1659682381780|266275327968282953|257268128713541081|5831283.93
1669814653507|1638593727485|4779726579523663243|4809281452078276828|41232789.28
