createTime|dependencyTime|investorId|companyId|ratio
1669744629597|1663440166195|28587302328773|9895604650557|0.06256468589550024
1669746903338|1664369374940|28587302325159|12094627906520|0.05586192872225259
1669747181962|1614961198700|10995116284170|5497558142352|0.060673348023873995
1669747668498|1639765719408|19791209303919|4398046513682|0.09184272074406603
1669748037483|1668447478548|28587302326979|8796093023632|0.15288209982757672
1669748342675|1666821770101|15393162789435|14293651163605|0.25389682487053983
1669748390938|1669158882951|28587302322347|5497558140540|0.02210732010987976
1669750754676|1658553543354|21990232560562|13194139536975|0.20305850447416895
1669751386318|1631170787461|17592186051167|5497558140047|0.29649337986134494
1669751475035|1666977342127|28587302322515|8796093024062|0.2912003164943148
1669751614205|1649899299488|17592186046027|12094627907183|0.06954318431081896
1669753495190|1668577730071|28587302323074|14293651162773|0.106795023145449
1669753878568|1665737677825|6597069767376|14293651163096|0.023196136373663252
1669754227212|1623501552001|13194139536555|6597069768823|0.10105793856822654
1669755650776|1668917953273|507|14293651164467|0.246238812395918
1669757924462|1658356180689|26388279073117|3298534885991|0.4437378471569438
1669758817397|1654439494551|2199023260866|12094627908721|0.16779954599803054
1669759066915|1665181501889|10995116284989|14293651161423|0.013383337137353487
1669759929970|1667958615587|15393162796050|14293651162055|0.06854815538404758
1669760151366|1636711422196|19791209300726|3298534884230|0.007562664919098835
1669762962842|1624230114432|15393162793128|1099511629858|0.4600895010497476
1669765016092|1661249577786|19791209307603|13194139537185|0.13758642916403466
1669765458698|1662023083408|26388279067782|13194139533588|0.16522120517295968
1669766482314|1667512521095|10995116283770|14293651161879|0.09978586977077988
1669767204921|1662812343158|28587302325811|1099511631307|0.21309833654645044
1669767998331|1665070904713|21990232561076|14293651164312|0.11180040785589969
1669768277812|1668153305677|13194139540029|14293651163257|0.09365221382678568
1669769489777|1619347672301|10995116279689|6597069770313|0.17712606662010058
1669770107646|1664501097369|28587302329518|6597069767985|0.0807704361931105
1669770856667|1669735290506|30786325578193|15393162788918|0.3273674612686708
1669777393381|1666014240138|28587302326023|7696581394552|0.16140153035377475
1669779418244|1664900473477|28587302324623|4398046512646|0.5818021317170952
1669779516993|1649244020214|21990232558340|2199023259321|0.15178152042602402
1669781275738|1665432589275|24189255815969|14293651165079|0.09416607395928701
1669785717366|1665471809746|15393162794851|14293651161289|0.7651641312714683
1669786852408|1666209073214|4398046517203|14293651162883|0.2492502090787845
1669787330823|1666157180811|26388279068187|14293651162508|0.22019814461279183
1669787404049|1665968038279|15393162795647|14293651161675|0.32810447701983
1669788187843|1667642384776|28587302326684|13194139536698|0.5351605170666086
1669789244134|1669592667307|30786325579555|5497558139752|0.1904882957520829
1669789352961|1665757860950|28587302327618|14293651164877|0.09899838896346798
1669789595860|1661607462474|26388279074096|7696581397263|0.09337619030520558
1669789830735|1606137649721|2199023257629|4398046511803|0.18585489857995302
1669790267858|1663542296828|10995116283006|14293651161722|0.25461395318455016
1669791020064|1668325665650|28587302328531|13194139536684|0.20709306752035142
1669791784934|1668325665650|28587302328531|12094627907333|0.12934020443602864
1669792192545|1636382575525|17592186052305|7696581397697|0.06442664366154552
1669792457094|1668918897927|28587302328783|5497558141101|0.19834306433545276
1669792618650|1669277313595|28587302324203|14293651164153|0.10386170103138145
1669795895671|1641393171442|19791209300393|8796093023470|0.08608226499274577
1669796965680|1662182471812|26388279073907|12094627908729|0.13488011618710657
1669798376699|1669175858816|28587302328213|7696581396677|0.18340189070930635
1669799146097|1651370611266|24189255812736|1099511631674|0.34209350634339414
1669799924054|1624669067221|15393162789892|2199023259046|0.10620711974418086
1669800339364|1667403111395|8796093028936|14293651163868|0.0074360247691214985
1669801753705|1661037132467|26388279071837|9895604653397|0.11712059407319533
1669803107172|1654628624481|8796093029289|12094627907415|0.006467461796800198
1669803280361|1668564737943|28587302324475|10995116279568|0.05358142086347725
1669804151312|1655515363818|24189255818518|5497558141917|0.07044183472577756
1669804466493|1650034397984|24189255811576|10995116280459|0.04390944275919359
1669804521818|1667012766288|26388279066733|14293651161911|0.1650379537495484
1669806660711|1633496729517|13194139538040|8796093022759|0.1705280172721178
1669806793718|1662397293358|26388279066949|2199023255973|0.024133481989978167
1669807093013|1668447478548|28587302326979|4398046514157|0.039206089227497
1669808337613|1653865703209|24189255816681|7696581395139|0.037782010882300036
1669811022178|1629370086274|15393162788925|1099511628614|0.07619430095241975
1669811132256|1666794541413|28587302326598|6597069767662|0.1418665722334007
1669811394649|1667294072762|17592186050773|14293651162754|0.1859732732051249
1669812335025|1639763842955|4398046514762|9895604652296|0.11781755687005875
1669812395969|1663990299744|2057|14293651163066|0.20338412313190463
1669813191356|1667961253943|21990232560806|14293651162207|0.03873040874682311
1669814764551|1649402966797|21990232558216|3298534884927|0.1788915315527879
1669814805872|1664932680981|28587302329381|5497558141319|0.2933288621273286
1669815012520|1661720335832|15393162795984|13194139535621|0.23486026564783896
1669816464091|1653911387875|6597069768548|12094627908978|0.2607068537126975
1669818074895|1668307539621|28587302327098|3298534887308|0.15875081745607103
1669819347424|1657953566874|26388279071621|2841|0.22196069785752984
1669821198976|1669452548971|30786325578657|12094627906710|0.18877727831842064
1669822838887|1666121063206|28587302327628|4398046513076|0.10843801539280742
1669823639047|1665733182301|21990232558280|14293651162899|0.15583552459942326
1669824781003|1667232383149|17592186051259|14293651164116|0.19869465400874972
1669825513955|1662737194068|10995116284170|13194139535390|0.03178022115453305
1669826139511|1635480399978|17592186050397|2199023256888|0.27583655731549656
1669826285735|1660442923464|26388279068843|863|0.09801959652378497
1669826937707|1624071986126|15393162792307|4398046514552|0.3740581367887248
1669827097686|1668964402722|28587302322648|12094627907691|0.1331776704030502
1669827984992|1631185055017|17592186051495|3298534884449|0.15590969517484993
1669828715930|1665517714004|28587302326432|14293651163394|0.13722514196112084
1669829369659|1634425953459|17592186045886|6597069769626|0.03601194116657799
1669829517505|1667181986206|6597069772116|14293651164109|0.14818011835283088
1669829866205|1666976972723|4398046516424|14293651162366|0.016476712567216164
1669830914528|1665507081036|2199023262706|14293651162762|0.2674793241116548
1669832536294|1666976972723|10995116283609|14293651162366|0.1391578418257592
1669833211077|1661145390876|10995116282028|13194139533448|0.011632001393622781
1669834769622|1669579915647|6597069771447|15393162791215|0.18757256169301492
1669834781463|1656364841810|26388279072181|7696581397911|0.32855562222424933
1669839547475|1622258172408|13194139537410|4398046512487|0.24751946365300068
1669839814398|1658612761003|26388279072963|4398046513704|0.17189189728964804
1669842225971|1661073937919|15393162789200|13194139536947|0.21345823417471202
1669843207168|1652949252380|2199023260223|12094627906174|0.1968052277039557
1669843513886|1667954043122|21990232558233|14293651163223|0.21982943527841142
1669844144462|1656262272327|26388279067655|4398046512592|0.10424341982779757
1669844446771|1665737778532|24189255815046|14293651161883|0.11035286196999623
1669845043184|1658512981816|19791209300330|13194139536412|0.11905073998442856
1669845911445|1643816691692|4398046518681|10995116278982|0.11240202181808266
1669848380704|1667861369188|4398046514903|14293651164698|0.11140880508194433
1669849558285|1664974799638|4800|14293651164403|0.12592784228433662
1669850434375|1644139499538|21990232562007|2199023258752|0.24748070818624704
1669850555374|1651452975861|17592186051892|12094627908412|0.3088671147835761
1669851554729|1666680880547|28587302324304|3298534886325|0.06276701231218333
1669852160023|1669574942231|30786325582793|6597069768887|0.18678998488642487
1669852638299|1643630634309|8796093022388|10995116278778|0.46912257482875497
1669854218236|1620814581919|13194139535137|4398046514780|0.13343092797378503
1669855400679|1665649449851|28587302327945|5497558140426|0.020550896614238878
1669855693681|1646741583014|17592186044635|10995116278390|0.13374916680389318
1669856533266|1637468420480|19791209303371|4398046512716|0.13911077214173537
1669856776585|1660603064543|6529|13194139535048|0.07901713474192362
1669857642169|1669246977802|28587302326843|642|0.20511833867021048
1669858756875|1663685652184|28587302326852|7696581397872|0.0468758613120016
1669860809765|1655873241763|24189255818505|10995116280379|0.026313814234884995
1669863174207|1660107631165|2199023257998|13194139535147|0.022297413970121173
1669863908137|1651721655792|24189255816464|7696581397525|0.1710295105876058
1669864160347|1645219973712|21990232563020|2199023256480|0.17888850415012428
1669864849960|1632655439220|15393162790752|8796093023669|0.2350208917973533
1669865143999|1665890706242|26388279072327|14293651161358|0.40557403088997074
1669865580127|1660660422785|26388279072391|13194139536966|0.2951022531045503
1669866578261|1665141417743|28587302326339|7696581396041|0.12740449584993552
1669866666901|1664543559193|8796093028632|14293651162684|0.07259035704418951
1669866978062|1592876026878|2199023260516|2199023255835|0.07473462515137547
1669869028620|1661334735652|26388279074453|9895604652802|0.014118327239043086
1669870513918|1631946983506|17592186045413|6597069767972|0.06752591529067611
1669870896063|1659081815321|26388279074242|13194139534941|0.6202510364822997
1669875487212|1667713459311|6597069768965|14293651164815|0.17100967069364517
1669875515658|1633891606827|17592186047529|8796093023206|0.15283882723240944
1669875722302|1660424878901|26388279067725|10995116279103|0.3361707216718539
1669876737236|1616580032133|10995116285136|2199023256582|0.03678350710449858
1669878310138|1628470323388|8796093023672|7696581395052|0.018347420064389587
1669878393778|1663073907391|28587302327992|3298534884108|0.2792197900889114
1669879424870|1663313795940|28587302326579|4398046514337|0.14319674363727133
1669879455669|1663685652184|28587302326852|1099511628460|0.14889850617443104
1669879897778|1647483563644|21990232558649|7696581395520|0.1647775584522124
1669880122897|1650967337725|6597069768570|12094627906215|0.08254212614303104
1669882829094|1667170254520|8796093026002|14293651162228|0.03908132348710902
1669884447750|1648231025640|21990232560125|2199023256850|0.009877199938800275
1669885289634|1666146611756|28587302327280|4398046514791|0.07710654894312645
1669888088985|1658713613952|8796093024498|13194139535440|0.7147050257948537
1669888733147|1625981506244|15393162796115|5497558139226|0.32160086790426456
1669888938969|1647136291325|21990232557050|6597069768055|0.1082904522360892
1669892040608|1659736433011|26388279070685|7696581396933|0.15595672545661235
1669893598288|1643978076291|8796093027090|10995116278200|0.06688122817629376
1669893658936|1668809852510|10995116282528|14293651164657|0.32152044929207974
1669894637897|1638100498099|7943|9895604651078|0.18137039032654886
1669895148078|1666605776939|2199023262786|14293651163675|0.0572502286963119
1669895196767|1667012766288|8796093027559|14293651161911|0.2898386533756572
1669895972520|1668453780144|28587302329736|14293651164756|0.1466784208127065
1669896055931|1667811149114|28587302325257|12094627906449|0.04973903444028333
1669896480722|1665457989018|10995116281192|14293651161794|0.24888555523273106
1669896999043|1669027264752|28587302327866|7696581396920|0.24808509376816745
1669897512526|1661169400623|4398046516215|13194139534556|0.08313771217585317
1669899365156|1662638977275|26388279071462|8796093022516|0.37512370091643993
1669902175304|1661249577786|24189255813823|13194139537185|0.08668559033143743
1669903860631|1603586046859|6597069769392|2199023258305|0.15634556426709648
1669904004792|1661823040879|6597069774406|13194139534448|0.0997190889208596
1669906921076|1598676978119|4398046511829|3298534886972|0.020004063620071316
1669907309278|1669635884225|30786325580478|9895604652033|0.1439562712645484
1669907642875|1667742597805|19791209305009|14293651163810|0.09892376422377244
1669907911463|1655059614760|24189255812151|7696581395909|0.12519122565849047
1669908514574|1632424499670|17592186048864|7696581396857|0.18664201999041263
1669911185910|1666220205585|28587302326211|6597069769771|0.13337065332747497
1669911213054|1662762021939|26388279072710|10995116279844|0.14061768281458664
1669912668258|1659553982715|26388279067598|4398046512194|0.5063480456793811
1669913093137|1669566742586|4398046515617|15393162789760|0.09515249407035745
1669915675859|1648914523069|13194139535464|10995116280952|0.6812431707881439
1669915879448|1668964402722|28587302322648|10995116279735|0.25125304737462795
1669919418263|1650333249840|19791209301593|12094627907773|0.05607441517143094
1669919769160|1647349026808|4398046515260|10995116281342|0.14406694177712698
1669920849410|1666174513094|28587302323942|7696581394539|0.15102719951206295
1669921363588|1618141370448|13194139537717|2199023255948|0.32561630112839174
1669922085818|1669127024265|28587302326883|5497558139629|0.0452337408799748
1669923158412|1669107068798|28587302324098|10995116279084|0.017574935779905317
1669923770911|1668153305677|24189255811394|14293651163257|0.04872121806555846
1669930479093|1634055784713|17592186048122|2199023255687|0.04507318806771961
1669930871673|1664792272314|17592186047649|14293651162820|0.032181692674378176
1669932302315|1663907223078|28587302322297|7696581395029|0.08021852612754396
1669932835225|1666020898644|2199023259823|14293651162411|0.18958855821952542
1669933097909|1664012244483|13194139540187|14293651163526|0.19123970507321703
1669933683038|1613730116479|2199023258188|5497558140443|0.1812054425930388
1669935136809|1654579863936|21990232563200|12094627907914|0.1698723858475891
1669935464630|1654751867577|6597069767229|12094627906570|0.6979613803505186
1669937884575|1648715892205|8796093029223|10995116281296|0.14058796047103989
1669938792084|1667107261146|28587302328412|12094627907548|0.2522429323514321
1669939089010|1660387003689|26388279072692|9895604651969|0.32271355627986664
1669940648065|1638083010090|19791209307766|1276|0.05908655842737698
1669940706181|1665361601785|28587302326215|4398046513431|0.14674496301099274
1669942697482|1669784442169|30786325583906|2199023257813|0.11133460966795657
1669942766729|1669061021821|28587302322435|5497558142610|0.04621680645741552
1669948230127|1669011178201|28587302328346|9895604651375|0.10227079697626104
1669948819450|1664900473477|28587302324623|4398046514338|0.11737577750781474
1669949459769|1669085813805|28587302328156|9895604652790|0.09404511201230326
1669951027090|1669234571269|10995116284529|14293651163404|0.07218528320466008
1669952660543|1665034032183|28587302323324|3298534887277|0.12331893879695521
1669953294582|1665733182301|2199023258180|14293651162899|0.20295239119813552
1669953829590|1667636994123|28587302327769|14293651164403|0.14453309379769633
1669954169834|1651034227232|24189255811554|8796093024027|0.20029473834118153
1669955090534|1663084998326|26388279074585|14293651164440|0.09220593097170658
1669955548968|1657075422005|2199023259484|13194139535126|0.001556213716590048
1669956864952|1656136852064|24189255811214|5497558141606|0.05420434179291977
1669960733754|1664047210204|19791209306171|14293651162089|0.7505973666667827
1669962233664|1666000364078|28587302324102|14293651164426|0.0944411077708268
1669963111687|1644595262886|21990232562268|4398046514650|0.1290022710741382
1669963349746|1663994378558|28587302323899|2747|0.16104602848471805
1669964886454|1669314512159|8796093027435|15393162791863|0.22323455847682575
1669965187237|1651857979878|10995116282874|12094627909187|0.07883302287494302
1669965826798|1664543559193|21990232559777|14293651162684|0.3047959222917036
1669965916912|1668647754105|8796093025140|14293651161172|0.3164813787182015
1669967908725|1666232742532|28587302323495|5497558139769|0.07046151701768545
1669969805449|1666833903946|28587302323116|6597069766788|0.38982820555413217
1669970494000|1600051382611|6597069770066|1099511627838|0.18743215216160336
1669970706681|1668717966192|28587302329660|4398046513794|0.035063223221777184
1669971411854|1663317449567|28587302324950|12094627905985|0.17737278147843752
1669972512316|1638845756027|10995116284075|9895604653807|0.13519151254981707
1669973022328|1630317088787|17592186047842|4398046514274|0.23416043476508575
1669976465509|1668601722281|28587302327331|4398046514338|0.008620633923241708
1669976858371|1627459915874|15393162796716|1099511628733|0.2356014122724296
1669977208032|1634923303612|17592186047254|6597069768718|0.01755548029021279
1669977351194|1631583626626|4398046517997|8796093023698|0.11305414350068169
1669978964104|1656517594639|10995116279024|13194139534515|0.3278334492078362
1669980205001|1637757999815|19791209302115|6597069767004|0.07871639529238478
1669980526785|1668537516005|8796093023385|14293651163362|0.3705540214006213
1669981883508|1662050653377|26388279069044|12094627907043|0.006433507769327402
1669984905769|1624306027832|15393162794065|3298534886461|0.02385547262133208
1669987448323|1643608951504|10995116278795|10995116279832|0.15853580281949622
1669987856317|1665632372622|19791209303321|14293651163543|0.1682100806319875
1669988774419|1669857984182|19791209306247|15393162791842|0.12214479778430291
1669989033363|1649448746401|3717|10995116279019|0.014734342089884016
1669990108529|1663374180932|6597069773728|14293651162076|0.15731462095256432
1669993465782|1662322715605|13194139539272|13194139535017|0.20397307639773907
1669994617352|1662450185319|26388279068255|7696581395520|0.051570570901938735
1669995061917|1656233232878|24189255812419|12094627908413|0.07545393365878769
1669995276800|1645913005549|21990232561830|7696581396449|0.038976824713529284
1669995701076|1665639726086|28587302322459|7696581396447|0.09697764567028767
1669995784011|1661396338601|8796093023017|13194139533312|0.11329054382001023
1669996830560|1667569281783|28587302323827|1099511628603|0.20536354623805464
1669997746890|1652122103558|2199023259196|12094627906720|0.05344898749135208
1669998337890|1642028483368|2199023263530|9895604650136|0.2932032962156055
1669998847337|1658509924915|4398046514933|13194139536641|0.2867739418135667
1669999086385|1669941679495|30786325578447|7696581397111|0.34292485785036925
1669999774498|1634312366279|4398046515897|8796093025510|0.15273286903183494
1669999846937|1666648301385|21990232561663|14293651163631|0.14717729283940453
1670000922309|1659416033108|17592186050845|13194139537119|0.21550091559386772
1670000955094|1665343135059|28587302327873|9895604653552|0.05963594674786667
1670002762776|1640550445391|10995116283891|9895604651916|0.0069969463362207565
1670004534382|1653793259896|19791209303905|12094627907709|0.0695014297059495
1670004566757|1649710552137|24189255812466|9895604651969|0.35880117098729597
1670005574235|1653567604992|24189255811466|2199023256739|0.08308227921944505
1670005577738|1664550470698|4398046517770|14293651163729|0.18835079328095725
1670005710834|1669340657147|4398046515725|15393162791233|0.5198839791830429
1670006529700|1661528039637|8796093029381|13194139534006|0.08719918723076296
1670006887092|1665968038279|24189255818348|14293651161675|0.1302983062907829
1670008353856|1668577475980|26388279071328|14293651164575|0.26082436928816616
1670009325251|1664223377735|24189255817993|14293651161907|0.050612437176939466
1670010543610|1664445486880|28587302326577|4398046515086|0.1582294238508655
1670010680037|1661169400623|17592186047858|13194139534556|0.1740257681602948
1670011542216|1668878351608|17592186050581|14293651161291|0.023680243235150947
1670012446452|1664639497426|28587302330046|8796093025449|0.06540441648059116
1670012613176|1646373804522|17592186044431|10995116280130|0.031211401425013992
1670013491552|1667517124826|28587302326766|9895604653835|0.30278469337030034
1670014286334|1668726348072|28587302330027|6597069767246|0.1979572417917916
1670015341782|1607729463934|8796093025621|2199023256997|0.007954538308966233
1670016841688|1667634016408|28587302322737|12094627909495|0.017526656816092858
1670017580974|1668890528770|28587302323444|7696581398358|0.18673883496916774
1670018115401|1668601722281|28587302327331|14293651161154|0.013193506014020156
1670019727297|1654306796181|15393162793351|12094627908038|0.19960420068107818
1670020356518|1669579813406|30786325584488|10995116280019|0.6089761086794073
1670021350761|1621566375046|6597069773774|6597069770409|0.026955845054236028
1670022442001|1661211985815|26388279074553|8796093022439|0.20434370651425496
1670022820081|1604207823808|2199023260048|4398046511249|0.1755606323713981
1670023763814|1617679875971|4398046518497|6597069767228|0.35453153546931004
1670024416773|1660887000524|26388279072791|6597069770132|0.14915240024419651
1670024695483|1642544622541|19791209304983|1099511629652|0.0011068384478681139
1670024893404|1660745768104|26388279071232|10995116279958|0.21254558894559167
1670025002726|1637447379526|15393162795088|9895604651242|0.479243111571639
1670026548569|1667982265825|19791209307383|14293651164754|0.0390684819666754
1670026744609|1668506734806|28587302324518|13194139535242|0.11806608286788604
1670027127233|1667109973382|19791209304703|14293651162819|0.044614449175397135
1670029890312|1669600901899|19791209303765|15393162792167|0.011391583239618733
1670030347196|1651184857474|24189255815344|1769|0.09925318152648106
1670030356518|1637767163229|15393162793808|9895604652958|0.22280195046288065
1670031990315|1669944027247|30786325584955|7696581397979|0.25667855806793716
1670032949590|1662169805863|26388279068811|2199023256514|0.1411723498263874
1670033620223|1666370770408|28587302327088|2199023259410|0.21056198436580464
1670033892507|1663267484357|19791209300163|14293651162020|0.03568710114889116
1670036732878|1662970250220|17592186050213|14293651163525|0.14863380981505214
1670036894423|1664043619670|28587302327858|8796093023580|0.2427664585367214
1670036941313|1656389121966|26388279068523|3298534885196|0.10199263353543972
1670037334616|1658429191033|26388279067144|7696581394436|0.08242946305767922
1670038258887|1660248516976|26388279074247|13194139534413|0.03355457894830613
1670038638344|1666124115879|28587302327281|9895604651662|0.12412557881569918
1670038958232|1668458763913|10995116280618|14293651161649|0.15114170989113923
1670039028892|1658246308293|21990232558758|13194139536675|0.19671704557831746
1670040798755|1667512498932|28587302328297|2199023256514|0.0025090305735509257
1670041302357|1632513863734|13194139538293|8796093025428|0.08156397950345828
1670041753681|1660779969569|26388279068973|9895604652896|0.00961434785571359
1670042060518|1646033976186|21990232560900|1099511629950|0.22827031335190398
1670042201962|1653751624334|24189255811222|6597069770264|0.4101170658646697
1670044049884|1668966225747|21990232559061|14293651163154|0.16626045902066117
1670044973302|1669452548971|30786325578657|1099511630994|0.060874087944037265
1670047014424|1601708857520|3070|3298534885392|0.07065666556539774
1670047115436|1664141482526|28587302324785|6597069767212|0.17804095679937393
1670047297218|1657400735543|2199023261095|13194139533815|0.2963983299790558
1670048380929|1668504996660|28587302327666|6597069769491|0.16580172845499386
1670048940266|1647409199545|21990232561925|8796093024426|0.36858857468911094
1670049535290|1660472871314|10995116279083|13194139534725|0.01225689187270616
1670050728779|1669221412909|28587302323325|351|0.08327445962254254
1670052731381|1624257019702|4398046514700|7696581395959|0.18158235737252099
1670053897699|1605371417848|8796093022559|680|0.11268543196498126
1670054737977|1666272119750|28587302323786|3158|0.15296878638029998
1670056378168|1622825533017|13194139534673|4398046513431|0.1116633143768086
1670057032279|1663944118092|26388279071092|14293651163237|0.17988312652156804
1670058898587|1666859331090|28587302325862|14293651164055|0.05205640785864164
1670061991784|1609148275078|8796093024173|4398046511883|0.21071092110296138
1670062426790|1657566316959|26388279068991|8796093023483|0.12284767333502034
1670065042727|1656181803441|24189255812362|5497558140578|0.09115977621774557
1670065550181|1665062392423|28587302329332|6597069767388|0.2991743356382364
1670066982181|1667407798179|28587302326200|1099511629332|0.09771762047398015
1670068462688|1669421343114|17592186051290|15393162789401|0.267198188266797
1670068895306|1650866479641|10995116283958|12094627905903|0.1327949928435761
1670069989316|1669556530720|30786325583059|3351|0.0237230170080093
1670070221206|1667151506138|28587302330072|667|0.0017972727573045257
1670070296037|1667455695741|28587302328107|14293651164140|0.02654209829599094
1670070357630|1624767524518|15393162794149|2199023258208|0.1106861182596238
1670071546543|1669574942231|30786325582793|12094627907110|0.12568378099945524
1670071765141|1668677225498|28587302326869|13194139536549|0.16545200469991383
1670072666256|1648140518158|21990232558857|6597069769274|0.23873045875617804
1670073371390|1667838125033|28587302324059|8796093022473|0.05051422869069532
1670073550589|1669289726768|28587302327380|10995116279678|0.24554674555812298
1670075644364|1669277422564|28587302327747|3298534884053|0.07340435676898628
1670076935627|1669309221261|8796093029834|15393162790149|0.13096494529492841
1670079240705|1669211502387|28587302323339|10995116281333|0.1591958378065837
1670079286075|1637744424351|19791209300070|2199023255833|0.15667572338307642
1670079299581|1668003120444|15393162790964|14293651163741|0.12501017370763515
1670082378678|1643911411205|21990232556302|4398046512367|0.19997792678898532
1670082513296|1663593615938|6597069773374|14293651165016|0.42696585834521367
1670083384672|1664321452675|28587302323659|4398046514650|0.15650458698382108
1670083732696|1657400300680|26388279070189|12094627907104|0.08064745970567402
1670084552446|1669794979056|30786325577996|14293651162144|0.0736082874899225
1670085404195|1666951549873|28587302330134|2199023256523|0.02840934683155839
1670088642935|1655477643783|24189255814829|8796093023255|0.03739181324303932
1670088763306|1656741272979|15393162793012|13194139534878|0.335488768341739
1670089450453|1663738093175|28587302329096|9895604650105|0.20381765934050686
1670089805635|1606963455296|8796093022425|2415|0.038026975032280294
1670090111785|1638845756027|8796093026581|9895604653807|0.12478830749122416
1670090135901|1666014240138|28587302326023|2199023257658|0.0050887716039864994
1670090638707|1669158907538|28587302329781|12094627909432|0.1759966435699624
1670092479083|1669085813805|28587302328156|14293651164028|0.35518011639287056
1670093006565|1666540039158|28587302323986|9895604651579|0.159176779121257
1670097350459|1642809044554|10995116278774|9895604650915|0.20757418884957649
1670097911265|1641025843738|19791209305220|6597069769572|0.14498751498915982
1670099325910|1647237101052|15393162795416|10995116279770|0.006442206701383819
1670099580506|1652825940483|24189255812171|3554|0.3344693379747112
1670100709866|1669963875646|30786325582995|5497558139550|0.26660820691739834
1670101411526|1666376340042|28587302323558|14293651163237|0.12645770488754113
1670101634212|1663705034210|21990232557119|14293651162593|0.05315195672096567
1670103835589|1653359713612|2709|12094627906596|0.10004364953931125
1670105419564|1639613047160|19791209305583|2548|0.2209253638779275
1670105775999|1667072901368|8796093027972|14293651163239|0.008561781377987259
1670107590841|1661405904339|26388279068705|4398046514434|0.07212352428683237
1670107598467|1655538499892|24189255812629|6597069767511|0.04370784569249909
1670108824165|1661246637673|263|13194139534957|0.1430580108325532
1670109418487|1623751145505|15393162794025|5497558140131|0.44626760832433154
1670109585294|1660371863400|26388279068161|2199023258065|0.013508367229736676
