createTime|dependencyTime|accountId|loanId|amount
1669729088775|1669164081317|4889783295417528717|4908923593833848414|664844.88
1669729603126|1667517828382|4853754498398564457|4903575569276345766|25554155.03
1669730097399|1664415810963|213920982300100541|281756451687367906|39622291.5
1669730542656|1667121965547|4887812970580542773|4902168194392785727|1153937.95
1669731317190|1665480531848|4896820169835293665|4739757132830743242|7559237.06
1669731456319|1645960356696|4814910951612495733|4833206825098682904|8636500.96
1669731749262|1662780698350|4888094445557258238|4842214024353418960|932392.55
1669731893534|1666495152350|4899634919602390825|4900197869555811425|4247993.35
1669732213385|1667669582885|4903857044253064499|4766778730594968957|635819.29
1669732341654|1668406363256|4895412794951743915|4906390319043453792|6660138.45
1669732767524|1663898757300|4891753620254496298|4707387510509014425|26660216.58
1669732833621|1664473996476|189432659326278590|281756451687371001|11470881.66
1669733583780|1668806268604|295830200522908136|280912026757239950|43345497.69
1669733881725|1660329705390|4879931671232658912|4870642997001201140|8654488.71
1669734054570|1667234733926|258112553643679648|290763650942112548|38510609.02
1669734383229|1669461351034|298082000336585806|165788761282577049|8080765.59
1669734474245|1665838591951|4897946069742138172|4893160995138051955|6633021.47
1669734477068|1669102590326|4730468458599293233|4908642118857135178|30960770.16
1669734486080|1669536347817|271341877549072920|298363475313295702|49765373.67
1669734877127|1656694330394|256423703783411884|244038804808141413|1773402.39
1669735060391|1666556320492|288511851128426401|266275327968283074|18799942.1
1669735113971|1660742360661|4881339046116196860|4827295850587750747|1774627.43
1669735485092|1669695141615|4910612443694117191|4764245455804571197|3752285.87
1669735846048|1664130496052|197876908627593167|280630551780525293|12939542.5
1669736306136|1636185980726|4781415429383924827|4801400152730376987|5915979.92
1669736360375|1664651813070|253890428993016304|282319401640790823|354668.84
1669736696541|1660932992941|4664040364095577235|4881901996069622140|1015485.61
1669737198830|1668891385747|4907797693927004339|4731031408552709935|9494710.45
1669737313381|1669153995702|4908642118857136985|4901042294485946558|17560557.69
1669737486646|1660005204073|4879087246302515777|4869798572071062286|38798984.39
1669737515259|1664850752867|4802526052637221445|4894849844998313227|15670343.17
1669737864280|1652455337967|4854317448351975436|4847562048910918885|24123931.99
1669738059231|1664331998148|162411061562049342|281474976710656513|566924.49
1669738221403|1667648390681|4761993655990890930|4903857044253056639|3342695.46
1669739552483|1667297411415|291045125918825412|216735732067209471|2423987.37
1669739696022|1665032117068|283726776524343908|153966812260730514|6790060.11
1669741071076|1669279764022|257268128713539777|297519050383163498|99305.72
1669741225536|1666491023965|288511851128426818|287385951221582525|7957219.59
1669741439207|1659184649273|4761712181014184563|4876272496535415031|303341.11
1669741549399|1668945559244|4894005420068181699|4908079168903712268|4529904.93
1669741568573|1668955347818|296393150476322108|252764529086169933|4060934.88
1669742466736|1664983635398|143552238122440294|283445301547634121|13586518.96
1669742680324|1665406632634|284852676431191176|246853554575249771|5694036.57
1669742694557|1659466746714|265430903038150541|257549603690251467|6013327.02
1669742764652|1667574955146|4903575569276342369|4891753620254493177|2099964.25
1669743578561|1668471131597|184366109745485070|294985775592770807|1861432.43
1669744586686|1648280471560|167196136166129991|229120631042474173|11371305.13
1669744834770|1663842513187|4798866877939975030|4891472145277780510|304109.6
1669745174937|1666610605571|4897383119788716354|4900479344532528692|147567.54
1669745573595|1662763180774|4888094445557252271|4820821926123405454|28421242.82
1669746472200|1666712562316|257831078666967332|289074801081847644|658047.92
1669746772089|1669401535112|143833713099151935|297800525359878141|2987973.0
1669747398233|1669164817112|252483054109460552|297237575406454092|67912601.7
1669747522756|1664245790370|4892879520161341260|4891472145277784828|122324.67
1669747769425|1667295853278|291045125918823697|283163826570923259|3186392.65
1669748085054|1641658761160|4819414551239858732|4781696904360628246|3634691.96
1669748338623|1667260482295|4836584524819219246|4902731144346216793|14659138.9
1669749028927|1664347811657|224054081461689785|281474976710660624|29610.83
1669749227161|1657423203957|4870642997001208094|4868391197187516439|15212493.99
1669749293995|1667990824424|4904982944159899108|4707106035532304935|2759262.12
1669749625930|1656693108258|132856189007435506|256423703783411218|79950177.02
1669749685910|1669702680824|4894568370021597691|4910612443694104921|8323100.36
1669749870335|1668668051146|4884716745836725885|4907234743973577696|71969.73
1669750096043|1660830914007|4763682505851155449|4881620521092915169|897426.11
1669750118147|1669378015140|4909486543787267659|4882746420999753132|24685809.95
1669750547440|1662775373198|275564002199733009|276408427129864681|15566049.84
1669750597564|1660317567055|4879931671232653167|4877116921465542662|21369310.01
1669750845541|1667184773029|290763650942108227|204913783045357932|25667217.24
1669751455883|1659558840802|265712378014864704|222646706578132247|31231560.43
1669751562229|1665904789068|4898227544718840035|4800274252823530060|62735897.81
1669751590001|1647634002136|4838836324632894499|4631389266797138237|30908218.37
1669752023061|1666489687425|288511851128424113|277534327036707906|14567821.74
1669752729978|1667142786170|4902168194392794870|4760867756084041627|7743858.94
1669752886137|1667523965540|4893723945091480146|4903575569276347353|70262573.19
1669752909626|1669173107040|297237575406456224|285978576338028719|1579745.12
1669752956238|1669402427825|4882464946023045750|4909486543787266107|24665363.9
1669753305012|1631009302602|4745949582318377939|4784511654127735055|508840.29
1669753442228|1668363309216|4906108844066734540|4905545894113313084|66461036.63
1669753591898|1662972592184|211669182486414929|276971377083286532|7543681.37
1669753796981|1668814910154|4907797693927000531|4893442470114756099|6873485.74
1669753840472|1657610334372|259519928527229458|160440736725076797|1134648.69
1669753922582|1663598485013|4733564683343105367|4890627720347650089|58818722.08
1669754141484|1665786676377|286260051314745075|81627743246095056|7384875.22
1669754190276|1647304628409|226024406298660839|161003686678497790|6806887.66
1669754717550|1669024118887|279504651873685471|296674625453033978|7316011.34
1669755166006|1669431520208|298082000336586292|267682702851834857|38974607.53
1669755878660|1659812970323|4876835446488826021|4878242821372379269|16981607.41
1669756120709|1640520471224|4696128511440593191|4815473901565908039|74903019.42
1669756160669|1658745109385|4874865121651859042|4850939748631450235|18820294.41
1669756480174|1667235253199|4747075482225228788|4902449669369504963|18067431.25
1669756662892|1664438913972|4893442470114769048|4874583646675149504|6445230.47
1669757241480|1668426940858|4892035095231213123|4906390319043451958|1034899.69
1669757703063|1662038371594|4885561170766858170|4736097958133499058|783696.37
1669758070411|1666539070774|4900197869555825608|4807311127241303212|549638.47
1669758077986|1666162997980|4899071969648969892|4812940626775508290|104987.24
1669758124373|1661016273970|270497452618944617|182395784908507713|23799294.1
1669758290906|1669479634124|4909768018763977981|4898790494672260299|41486235.51
1669758465541|1632317255066|4788733778778397187|4725683383995207672|6495777.18
1669758908835|1651496411858|176484810397582476|239535205180768972|31416861.58
1669758979271|1669266152535|4882464946023047955|4909205068810556783|7561905.52
1669759153384|1669447245441|4909768018763974886|4903294094299628910|11585264.19
1669759324925|1668838800862|4907797693927014514|4872331846861465502|1512488.5
1669759625557|1654666009605|4861635797746467342|4815473901565913276|38334757.8
1669759778721|1664750884370|4894568370021604314|4888375920533967120|191431.53
1669760174743|1667764745169|4904138519229766678|4821384876076831028|2265935.2
1669761122926|1660149665248|4879368721279238330|4859383997932775374|18604157.91
1669761178692|1669036550074|291889550848950973|296674625453031860|54781026.02
1669761228339|1669443440895|298082000336591796|182395784908509422|1327506.67
1669761751653|1656249757316|4668825438699668206|4866702347327252789|133422.01
1669762199981|1668598523451|197313958674170779|295267250569478697|6211980.79
1669762236537|1669761429292|4883872320906594567|4910612443694105991|3815527.85
1669762897005|1669394655184|4909486543787269231|4624070917402661224|6962908.99
1669762901299|1658819433006|4875146596628563902|4805622277381031092|29798112.37
1669762958329|1661309739496|4857976623049213187|4883309370953171747|29871148.5
1669763005337|1664523570274|4799992777846825524|4893723945091470589|2287211.85
1669764579866|1668594754919|283445301547631189|295267250569478519|51057387.47
1669764638381|1669037941380|4696128511440595347|4908360643880425815|3778853.39
1669764887471|1668586616217|295267250569486494|236157505460245428|22984772.35
1669764941642|1664983635398|143552238122440294|283445301547634121|2126798.41
1669765013482|1669353971460|297800525359878146|294141350662638098|508466.61
1669765209075|1664343783419|4893160995138053768|4869798572071065435|39151325.65
1669765420281|1668340673724|4906108844066734111|4843902874213679127|2370940.46
1669765759735|1663563227432|4890627720347651795|4767904630501804313|135626.6
1669765785756|1667335344112|291045125918818694|171981210770211061|9050694.6
1669765852431|1666486125008|288511851128430223|219550481834316426|16775431.53
1669766183298|1666991494932|4901042294485945117|4901605244439365329|37059789.15
1669766327162|1657141928079|4676425263070848904|4869798572071065626|46110415.07
1669766355146|1644283214551|185773484629037478|216172782113786626|56166189.29
1669766512230|1669598334983|161566636631916579|298644950290006035|25146463.65
1669766683448|1668531876749|241505530017743611|294985775592767960|1956184.38
1669766744430|1667058980054|4901886719416075198|4883872320906592851|602995.83
1669766919300|1666980209238|4883872320906601649|4901605244439369295|34300788.45
1669767006468|1664992428121|283445301547637560|278941701920264359|27990925.9
1669767191978|1669571618748|4910049493740688093|4906671794020158313|11095274.35
1669767486845|1669282656048|106116066219925174|297519050383168169|241149.68
1669767905984|1667314308947|291045125918826304|272186302479209200|26914209.85
1669767910253|1669642476703|4910330968717393921|4893160995138043905|35911793.1
1669768154660|1665475676401|4896820169835296176|4890909195324367087|76459991.14
1669768264654|1666698541477|270215977642230544|289074801081844198|2920659.87
1669768820496|1662765817022|4888094445557267065|4850095323701322734|2042995.42
1669768941165|1664063915471|4889220345464104448|4892316570207917832|12320995.61
1669769121845|1646071039122|4833769775052102312|4828421750494597209|11070998.46
1669769150439|1665939743777|4842214024353418783|4898227544718837937|11981668.37
1669769434710|1663299084234|4889783295417517226|4882746420999750369|1648627.54
1669769497407|1664664249773|282600876617505809|107804916080185636|20850434.57
1669769537466|1668091237693|4879368721279232577|4905264419136608725|4826853.56
1669770166070|1664272076789|216172782113789250|281193501733948697|3206172.48
1669771317470|1662480824372|116249165381503546|275282527223023222|45802700.23
1669771373205|1646664832872|4835458624912375887|4825888475704207221|29699337.5
1669771427199|1664584537640|4875709546581988702|4894005420068179207|3096073.74
1669771531541|1669658481540|4910330968717408901|4882746420999758837|12790520.96
1669771832374|1664352555654|281474976710656546|203787883138515291|2298813.06
1669771982838|1663741409557|4754956781573128287|4891190670301079432|35594700.57
1669772056824|1666352431498|287948901175007783|285134151407898611|46161858.66
1669772393561|1669561536748|4900760819509240965|4910049493740688942|7307729.38
1669772505335|1665476721188|277815802013421368|285134151407896972|18220762.64
1669772985963|1669402416905|297800525359875086|232216855786291831|72232.01
1669773044171|1650595246151|236720455413662318|159596311794942343|17842004.31
1669773197041|1666253167254|287667426198293674|269371552712099855|49325388.4
1669773264199|1646960566353|4836584524819202192|4832925350121963640|42819271.14
1669773604986|1669342320499|4909486543787274665|4886968545650417271|30086951.06
1669773845804|1662149842167|274156627316187240|123848989752693648|1749148.41
1669773856397|1669685346733|4910612443694120353|4887812970580551130|147528.09
1669773869031|1667586643959|4826732900634341532|4903575569276345805|16730990.01
1669774100666|1664671331408|4890627720347651207|4894286895044888515|3460479.63
1669774208947|1664783362678|227994731135634947|282882351594211551|12104206.07
1669774463826|1669642476703|4910330968717393921|4893160995138043905|1901143.44
1669774899323|1668986154732|275564002199739947|296674625453036118|586872.56
1669774976189|1669464470182|4909768018763988706|4908642118857139869|7304776.45
1669775086330|1659043641113|264305003131313957|92323792361100005|662819.79
1669775215596|1669693711301|4874020696721733811|4910612443694113491|7194860.16
1669775430698|1665485784742|4889501820440811957|4896820169835286471|13437146.57
1669775491169|1645714091541|220676381741155135|150026162586780165|9380351.83
1669776004901|1646783606582|4836021574865792072|4771000855245626131|34107472.75
1669776208577|1669229389145|282319401640792433|297237575406455519|1050000.64
1669776574985|1659742456279|266556802944996396|262897628247755895|54730810.73
1669776593081|1668921047209|4879931671232647569|4908079168903711402|15089835.81
1669776788124|1667255971130|4902449669369506086|4859665472909482248|6911773.59
1669777002794|1662274093765|4883590845929894069|4886405595696995812|2978923.27
1669777496193|1669213106861|4754956781573128287|4908923593833850763|1847033.22
1669777688150|1669653409193|4910330968717401645|4894005420068180575|13815161.8
1669777985727|1667895272940|4899071969648979494|4904701469183188010|20287513.61
1669778097861|1667560255309|4724276009111650544|4903575569276338363|15624301.35
1669778347781|1659184520571|4746794007248519101|4876272496535414554|11795486.78
1669779180247|1668320206707|4899634919602399553|4906108844066740515|537704.45
1669779182101|1622708297268|145804037936126782|54043195528450221|2052482.44
1669779261993|1664350826324|231372430856162212|281474976710657897|2482707.51
1669779398525|1668497628617|294985775592767861|220957856717865186|6569.4
1669779604464|1667305811489|291045125918825849|291045125918822904|63906297.89
1669779627791|1646607481249|223772606484979835|174233010583901081|5118892.11
1669780739428|1665950695755|4839962224539746736|4898227544718846083|990946.46
1669781586151|1610916680714|4719209459530867184|4649685140283331794|16518073.85
1669781651233|1669731554401|298926425266716687|255860753829986314|11342717.7
1669781922413|1667546830553|4876272496535418292|4903575569276346610|22516453.74
1669782280713|1664850832006|4894849844998323006|4890909195324367972|203074.01
1669782355126|1666033127685|4898509019695548200|4680647387721499743|66836.69
1669782360916|1663694509724|4890909195324369627|4878805771325807148|1780989.81
1669782646706|1669085187479|296956100429742506|294422825639346450|7237103.94
1669782706164|1668873141995|288511851128426401|296111675499612609|25226130.47
1669782770466|1669728889317|4910612443694107970|4814066526682351643|5002484.59
1669782999111|1658747642211|4874865121651851376|4872050371884744802|5583678.2
1669783228350|1650985954529|4849532373747893030|4849532373747892707|32179580.7
1669783564179|1661832075420|4742853357574562769|4884998220813440475|79072354.08
1669783717857|1668470366479|294985775592773558|292452500802375306|310247.26
1669783960386|1668752516334|4907516218950304498|4905264419136612667|18452732.72
1669783969897|1667940235891|4904701469183196058|4898790494672266379|30755153.66
1669784103474|1631175641817|170855310863369345|173388585653764806|24965735.58
1669784893530|1667134626418|4900197869555823372|4902168194392792918|5257615.48
1669784979718|1665413959782|4896538694858586321|4886405595696997088|9455146.92
1669785350602|1651739027292|4852065648538289475|4691061961859793738|209560.01
1669785535583|1658577798400|4872894796814889572|4874302171698437876|22416290.34
1669786077929|1669196812648|4908923593833848145|4816881276449460701|23327225.2
1669786533206|1663594429310|184929059698904687|278941701920262430|2542219.61
1669786555424|1666458978437|4869235622117639110|4899916394579100247|7480363.6
1669786708120|1666557329578|4900197869555816003|4897664594765417897|51701626.0
1669786908847|1659801441186|4878242821372390633|4814910951612488570|972389.18
1669787038547|1667479135796|291608075872242391|188869709372851945|37035452.38
1669787106824|1662150834989|4885842645743577979|4837991899702762121|55638188.38
1669787850015|1664695373858|4894286895044902067|4873457746768307508|1650128.96
1669788186129|1669393704683|4876835446488839961|4909486543787270618|21113.81
1669788268029|1669511782012|289356276058554666|298363475313295537|6560538.54
1669788541088|1633521212238|4792674428452342395|4726246333948626539|46289328.96
1669788603164|1644879817187|218143106950759374|151433537470333512|2302529.24
1669789281029|1667845634604|4904419994206483658|4899634919602397291|10822889.22
1669789321171|1660013405018|4879087246302520226|4718927984554153402|971729.53
1669789363325|1663344725080|4889783295417524301|4717239134693888936|87562110.12
1669789449115|1667642269006|4903857044253054417|4895694269928443237|1147915.13
1669789491245|1669165578789|4908923593833848907|4872331846861460387|4487078.66
1669789719656|1668201951729|293859875685931811|291326600895533218|6895022.18
1669789812443|1668631000602|292452500802372563|295267250569478730|2615082.28
1669789826717|1669164062133|297237575406457491|205758207975492495|8384520.37
1669789969411|1669296310964|288793326105137409|297519050383166095|16308358.38
1669790117347|1668801694483|4832643875145269806|4907516218950297811|5823572.81
1669790300717|1632311213616|4753267931712856140|4788733778778395557|19145738.09
1669790606222|1666358986670|287948901175002410|267682702851834683|5816104.04
1669790645755|1660171543214|4879650196255940385|4870361522024485610|14905080.05
1669790840610|1645479760268|4734690583249961369|4831799450215131243|5689243.95
1669791032866|1668436385853|190277084256408984|294704300616060231|25559095.27
1669791665905|1625226843940|109212290963735987|153966812260729751|803134.67
1669791903815|1650380209074|4847562048910921818|4840243699516443122|216677.8
1669792355553|1667930226009|4904701469183191808|4869517097094355529|10739717.8
1669793411007|1668844856129|4881901996069618841|4907797693926998742|3743857.81
1669793656092|1667267831608|4902731144346212122|4860509897839611455|1478547.67
1669793998132|1645543542508|179018085187978554|220113431787733833|13893281.17
1669794237205|1664022733863|176766285374292049|280349076803813429|6510158.04
1669794461006|1655970150893|195343633837195608|254171903969722572|531970.96
1669794531723|1662659087133|4887531495603831287|4821666351053537613|13901136.75
1669795293439|1669040585569|4908360643880434628|4836865999795922086|47853750.31
1669795548573|1666840720295|289637751035265550|209417382672728403|5640449.57
1669795648703|1668757950347|4903294094299632337|4907516218950290271|879944.61
1669796442159|1664405140293|4830955025284998137|4893442470114760179|3719878.82
1669796577906|1660129512363|4879368721279238322|4839680749563029451|75885306.06
1669796691076|1658009580332|4872613321838166178|4853473023421841538|17212394.77
1669796823216|1666858762665|287667426198293674|289637751035267085|45428441.67
1669797220238|1669557677358|298363475313304070|250231254295778458|37795219.86
1669797224814|1668550711338|4906671794020161741|4899916394579103546|10786770.42
1669797947632|1669353945027|4909486543787269476|4909205068810555878|911668.94
1669798000366|1665883572603|4887812970580557215|4898227544718845396|4412496.31
1669798044804|1669361626476|4889220345464100723|4909486543787265644|27241311.55
1669798169953|1654792707875|4791267053568788942|4861917272723162624|73456995.35
1669798406348|1667335344112|291045125918818694|75153818781745396|6522433.11
1669798747846|1651224207866|156500087051127645|238690780250638140|21767206.16
1669798835586|1665143296193|4705417185672037765|4895694269928440673|16018016.33
1669799008268|1669503174569|4909768018763976379|4908923593833842957|11389782.12
1669799258284|1669379499927|224335556438401155|297800525359879073|63505753.75
1669799350160|1657523769150|4796333603149580411|4870924471977903395|612502.91
1669799363549|1631267781885|173670060630481420|152277962400468966|26141108.5
1669799486637|1662350597137|4886687070673714025|4785074604081161330|841225.09
1669799849634|1667214006379|4902449669369505400|4901605244439369551|27832917.79
1669799874184|1669569647703|298363475313297444|293578400709215525|38865216.91
1669800036537|1666788841335|4901042294485949802|4848124998864343530|5648211.05
1669800067229|1669603038568|298644950290013177|191402984163250450|2109613.38
1669800304457|1629513695862|4779445104546942941|4779726579523652020|28786200.14
1669800645857|1669777412638|282882351594215243|299207900243431007|65977222.49
1669800778642|1666461565097|4749327282038913512|4899916394579108756|9423600.76
1669800977039|1645758698888|157907461934680138|220957856717866318|38622794.81
1669801036030|1668291922645|4903857044253055137|4905827369090027298|2792150.44
1669801123589|1668678638688|4787889353848271604|4907234743973584714|864658.17
1669801671122|1669284280191|297519050383167056|296674625453033738|29291095.15
1669801743191|1665426344521|244038804808143381|284852676431186751|2428405.2
1669802006055|1667084784230|4902168194392794887|4867828247234090923|19841156.79
1669802009813|1666449416812|288230376151717366|242912904901299586|67399806.61
